gene,n_regulators,r2_base_model,r2_full_model,improvement_from_regulators,has_significant_interactions,interaction_p_value,regulator_types
FUN_036757,70,0.4210501989108394,1,0.5789498010891606,FALSE,1,"['mirna_Cluster_14532', 'mirna_Cluster_16354', 'mirna_Cluster_17245', 'mirna_Cluster_2372', 'mirna_Cluster_15097', 'mirna_Cluster_5516', 'mirna_Cluster_3301', 'mirna_Cluster_17623', 'mirna_Cluster_14605', 'mirna_Cluster_9420', 'mirna_Cluster_2500', 'mirna_Cluster_1865', 'mirna_Cluster_1819', 'mirna_Cluster_14610', 'mirna_Cluster_3226', 'lncrna_lncRNA_18557', 'lncrna_lncRNA_8596', 'lncrna_lncRNA_910', 'lncrna_lncRNA_909', 'lncrna_lncRNA_53546', 'lncrna_lncRNA_18392', 'lncrna_lncRNA_4159', 'lncrna_lncRNA_17863', 'lncrna_lncRNA_17862', 'lncrna_lncRNA_17861', 'lncrna_lncRNA_17864', 'lncrna_lncRNA_17865', 'lncrna_lncRNA_21211', 'lncrna_lncRNA_4113', 'lncrna_lncRNA_28455', 'lncrna_lncRNA_4114', 'lncrna_lncRNA_6168', 'lncrna_lncRNA_35024', 'lncrna_lncRNA_4248', 'lncrna_lncRNA_48784', 'lncrna_lncRNA_30058', 'lncrna_lncRNA_12187', 'lncrna_lncRNA_43077', 'lncrna_lncRNA_18181', 'lncrna_lncRNA_8437', 'lncrna_lncRNA_8439', 'lncrna_lncRNA_853', 'lncrna_lncRNA_8665', 'lncrna_lncRNA_9116', 'lncrna_lncRNA_854', 'methylation_CpG_ptg000002l_4656069', 'methylation_CpG_ptg000027l_4256141', 'methylation_CpG_ptg000047l_5132540', 'methylation_CpG_ptg000018l_15825775', 'methylation_CpG_ptg000016l_11039590', 'methylation_CpG_ptg000002l_1805158', 'methylation_CpG_ptg000001l_10588885', 'methylation_CpG_ptg000007l_3278940', 'methylation_CpG_ntLink_8_34768042', 'methylation_CpG_ptg000022l_9886152', 'methylation_CpG_ntLink_1_126181', 'methylation_CpG_ptg000001l_10588889', 'methylation_CpG_ptg000015l_9509367', 'methylation_CpG_ptg000001l_4948946', 'methylation_CpG_ptg000016l_5928051', 'methylation_CpG_ptg000011l_6592101', 'methylation_CpG_ptg000015l_9123006', 'methylation_CpG_ptg000002l_4656074', 'methylation_CpG_ptg000047l_10028722', 'methylation_CpG_ptg000012l_1003528', 'methylation_CpG_ptg000012l_3158600', 'methylation_CpG_ptg000007l_8414342', 'methylation_CpG_ptg000009l_1702365', 'methylation_CpG_ptg000001l_5622492', 'methylation_CpG_ptg000007l_9145370']"
FUN_037944,70,0.54407008095005,1,0.4559299190499499,FALSE,1,"['mirna_Cluster_14532', 'mirna_Cluster_16354', 'mirna_Cluster_3301', 'mirna_Cluster_2372', 'mirna_Cluster_17245', 'mirna_Cluster_15097', 'mirna_Cluster_17623', 'mirna_Cluster_5516', 'mirna_Cluster_2500', 'mirna_Cluster_14605', 'mirna_Cluster_1819', 'mirna_Cluster_9420', 'mirna_Cluster_14610', 'mirna_Cluster_1865', 'mirna_Cluster_2746', 'lncrna_lncRNA_4623', 'lncrna_lncRNA_4622', 'lncrna_lncRNA_18392', 'lncrna_lncRNA_8444', 'lncrna_lncRNA_17861', 'lncrna_lncRNA_17862', 'lncrna_lncRNA_17863', 'lncrna_lncRNA_8980', 'lncrna_lncRNA_17864', 'lncrna_lncRNA_17865', 'lncrna_lncRNA_8452', 'lncrna_lncRNA_8455', 'lncrna_lncRNA_8437', 'lncrna_lncRNA_8439', 'lncrna_lncRNA_8460', 'lncrna_lncRNA_8462', 'lncrna_lncRNA_8463', 'lncrna_lncRNA_8465', 'lncrna_lncRNA_53546', 'lncrna_lncRNA_6419', 'lncrna_lncRNA_18419', 'lncrna_lncRNA_2970', 'lncrna_lncRNA_33354', 'lncrna_lncRNA_10198', 'lncrna_lncRNA_18420', 'lncrna_lncRNA_14828', 'lncrna_lncRNA_138', 'lncrna_lncRNA_21973', 'lncrna_lncRNA_18508', 'lncrna_lncRNA_21963', 'methylation_CpG_ptg000002l_4656069', 'methylation_CpG_ptg000024l_3989836', 'methylation_CpG_ptg000002l_4656059', 'methylation_CpG_ptg000033l_974013', 'methylation_CpG_ptg000012l_3158600', 'methylation_CpG_ptg000033l_974047', 'methylation_CpG_ptg000047l_346962', 'methylation_CpG_ptg000023l_7964434', 'methylation_CpG_ptg000020l_16600226', 'methylation_CpG_ptg000009l_9918086', 'methylation_CpG_ptg000007l_8414342', 'methylation_CpG_ptg000002l_2084449', 'methylation_CpG_ptg000020l_16600244', 'methylation_CpG_ptg000020l_14622819', 'methylation_CpG_ptg000020l_15080829', 'methylation_CpG_ptg000024l_835249', 'methylation_CpG_ptg000001l_5622492', 'methylation_CpG_ptg000047l_5462688', 'methylation_CpG_ptg000047l_418873', 'methylation_CpG_ptg000020l_14622816', 'methylation_CpG_ptg000033l_974003', 'methylation_CpG_ntLink_6_12719783', 'methylation_CpG_ptg000018l_6367390', 'methylation_CpG_ptg000009l_1702365', 'methylation_CpG_ptg000016l_5928051']"
FUN_029195,70,0.5494030098152183,1,0.4505969901847817,FALSE,1,"['mirna_Cluster_14532', 'mirna_Cluster_2372', 'mirna_Cluster_16354', 'mirna_Cluster_9420', 'mirna_Cluster_5516', 'mirna_Cluster_14605', 'mirna_Cluster_17245', 'mirna_Cluster_9786', 'mirna_Cluster_15097', 'mirna_Cluster_3301', 'mirna_Cluster_17623', 'mirna_Cluster_1865', 'mirna_Cluster_1819', 'mirna_Cluster_10452', 'mirna_Cluster_2746', 'lncrna_lncRNA_4159', 'lncrna_lncRNA_35336', 'lncrna_lncRNA_18392', 'lncrna_lncRNA_25410', 'lncrna_lncRNA_25409', 'lncrna_lncRNA_35024', 'lncrna_lncRNA_949', 'lncrna_lncRNA_950', 'lncrna_lncRNA_948', 'lncrna_lncRNA_951', 'lncrna_lncRNA_10355', 'lncrna_lncRNA_36401', 'lncrna_lncRNA_36666', 'lncrna_lncRNA_10352', 'lncrna_lncRNA_10353', 'lncrna_lncRNA_10354', 'lncrna_lncRNA_4025', 'lncrna_lncRNA_4024', 'lncrna_lncRNA_27085', 'lncrna_lncRNA_4022', 'lncrna_lncRNA_4023', 'lncrna_lncRNA_4020', 'lncrna_lncRNA_4021', 'lncrna_lncRNA_18419', 'lncrna_lncRNA_18147', 'lncrna_lncRNA_4219', 'lncrna_lncRNA_4019', 'lncrna_lncRNA_4218', 'lncrna_lncRNA_4607', 'lncrna_lncRNA_28599', 'methylation_CpG_ptg000002l_1805158', 'methylation_CpG_ptg000018l_14296588', 'methylation_CpG_ptg000012l_3158600', 'methylation_CpG_ptg000009l_1702365', 'methylation_CpG_ptg000031l_12732822', 'methylation_CpG_ptg000021l_16094087', 'methylation_CpG_ptg000011l_6034383', 'methylation_CpG_ptg000027l_4256141', 'methylation_CpG_ptg000020l_14224559', 'methylation_CpG_ptg000002l_13999986', 'methylation_CpG_ptg000007l_8879066', 'methylation_CpG_ntLink_1_126181', 'methylation_CpG_ptg000007l_3278940', 'methylation_CpG_ntLink_1_126184', 'methylation_CpG_ptg000015l_10217082', 'methylation_CpG_ptg000036l_4258004', 'methylation_CpG_ptg000002l_2084449', 'methylation_CpG_ptg000008l_10683280', 'methylation_CpG_ptg000022l_9886152', 'methylation_CpG_ptg000021l_6266603', 'methylation_CpG_ptg000047l_556842', 'methylation_CpG_ptg000017l_4243946', 'methylation_CpG_ptg000036l_4258040', 'methylation_CpG_ptg000004l_193846', 'methylation_CpG_ptg000015l_10217079']"
FUN_031938,58,0.11044150255763874,1,0.8895584974423613,FALSE,1,"['mirna_Cluster_12081', 'mirna_Cluster_12087', 'mirna_Cluster_12083', 'lncrna_lncRNA_23685', 'lncrna_lncRNA_4045', 'lncrna_lncRNA_1205', 'lncrna_lncRNA_51261', 'lncrna_lncRNA_3058', 'lncrna_lncRNA_31373', 'lncrna_lncRNA_46337', 'lncrna_lncRNA_10901', 'lncrna_lncRNA_15175', 'lncrna_lncRNA_4066', 'lncrna_lncRNA_9058', 'lncrna_lncRNA_9059', 'lncrna_lncRNA_30836', 'lncrna_lncRNA_10435', 'lncrna_lncRNA_10936', 'lncrna_lncRNA_8523', 'lncrna_lncRNA_10935', 'lncrna_lncRNA_8524', 'lncrna_lncRNA_25578', 'lncrna_lncRNA_44566', 'lncrna_lncRNA_36648', 'lncrna_lncRNA_33282', 'lncrna_lncRNA_32511', 'lncrna_lncRNA_4062', 'lncrna_lncRNA_4063', 'lncrna_lncRNA_33315', 'lncrna_lncRNA_4067', 'lncrna_lncRNA_4068', 'lncrna_lncRNA_4069', 'lncrna_lncRNA_4071', 'methylation_CpG_ntLink_8_19664385', 'methylation_CpG_ntLink_8_19664416', 'methylation_CpG_ntLink_8_19664407', 'methylation_CpG_ptg000008l_12233065', 'methylation_CpG_ptg000023l_42403148', 'methylation_CpG_ptg000022l_4686690', 'methylation_CpG_ntLink_8_17902621', 'methylation_CpG_ntLink_6_10058343', 'methylation_CpG_ptg000021l_17681543', 'methylation_CpG_ptg000024l_1677580', 'methylation_CpG_ptg000021l_17681880', 'methylation_CpG_ntLink_6_3101858', 'methylation_CpG_ptg000016l_11971792', 'methylation_CpG_ntLink_6_10058269', 'methylation_CpG_ptg000007l_4072338', 'methylation_CpG_ptg000025l_14404221', 'methylation_CpG_ptg000036l_4211981', 'methylation_CpG_ntLink_8_19664478', 'methylation_CpG_ptg000030l_2097273', 'methylation_CpG_ptg000008l_12233060', 'methylation_CpG_ptg000008l_12233026', 'methylation_CpG_ntLink_8_24987461', 'methylation_CpG_ntLink_6_10058302', 'methylation_CpG_ptg000036l_4211942', 'methylation_CpG_ptg000022l_4615050']"
FUN_033694,70,0.5911146156348022,1,0.40888538436519783,FALSE,1,"['mirna_Cluster_14532', 'mirna_Cluster_15097', 'mirna_Cluster_16354', 'mirna_Cluster_3301', 'mirna_Cluster_17245', 'mirna_Cluster_2372', 'mirna_Cluster_1819', 'mirna_Cluster_14605', 'mirna_Cluster_5516', 'mirna_Cluster_2500', 'mirna_Cluster_17623', 'mirna_Cluster_14610', 'mirna_Cluster_9420', 'mirna_Cluster_3109', 'mirna_Cluster_1865', 'lncrna_lncRNA_17864', 'lncrna_lncRNA_17865', 'lncrna_lncRNA_17861', 'lncrna_lncRNA_17863', 'lncrna_lncRNA_17862', 'lncrna_lncRNA_18181', 'lncrna_lncRNA_30058', 'lncrna_lncRNA_910', 'lncrna_lncRNA_909', 'lncrna_lncRNA_48784', 'lncrna_lncRNA_18399', 'lncrna_lncRNA_18392', 'lncrna_lncRNA_42568', 'lncrna_lncRNA_18419', 'lncrna_lncRNA_283', 'lncrna_lncRNA_41396', 'lncrna_lncRNA_18557', 'lncrna_lncRNA_42955', 'lncrna_lncRNA_8205', 'lncrna_lncRNA_33354', 'lncrna_lncRNA_9138', 'lncrna_lncRNA_853', 'lncrna_lncRNA_854', 'lncrna_lncRNA_8596', 'lncrna_lncRNA_53546', 'lncrna_lncRNA_35024', 'lncrna_lncRNA_12187', 'lncrna_lncRNA_9137', 'lncrna_lncRNA_4159', 'lncrna_lncRNA_18083', 'methylation_CpG_ptg000020l_15080829', 'methylation_CpG_ptg000022l_9886152', 'methylation_CpG_ptg000020l_14622819', 'methylation_CpG_ptg000012l_1514954', 'methylation_CpG_ptg000018l_13836905', 'methylation_CpG_ptg000026l_1767896', 'methylation_CpG_ptg000015l_9123006', 'methylation_CpG_ptg000023l_14370636', 'methylation_CpG_ptg000001l_10588885', 'methylation_CpG_ptg000020l_16600226', 'methylation_CpG_ptg000012l_1514958', 'methylation_CpG_ptg000008l_19740590', 'methylation_CpG_ptg000007l_8498572', 'methylation_CpG_ptg000047l_10028722', 'methylation_CpG_ptg000024l_3989836', 'methylation_CpG_ptg000015l_9571992', 'methylation_CpG_ptg000007l_8414342', 'methylation_CpG_ptg000021l_16107732', 'methylation_CpG_ntLink_8_34768042', 'methylation_CpG_ptg000149l_72899', 'methylation_CpG_ptg000047l_5132540', 'methylation_CpG_ptg000017l_2845337', 'methylation_CpG_ntLink_8_15050135', 'methylation_CpG_ptg000008l_10047646', 'methylation_CpG_ntLink_8_25558652']"
FUN_034000,70,0.33328054741914315,1,0.6667194525808569,FALSE,1,"['mirna_Cluster_1950', 'mirna_Cluster_9786', 'mirna_Cluster_9380', 'mirna_Cluster_3227', 'mirna_Cluster_1832', 'mirna_Cluster_17192', 'mirna_Cluster_4034', 'mirna_Cluster_9706', 'mirna_Cluster_2372', 'mirna_Cluster_14692', 'mirna_Cluster_1951', 'mirna_Cluster_13327', 'mirna_Cluster_9420', 'mirna_Cluster_14165', 'mirna_Cluster_17173', 'lncrna_lncRNA_8814', 'lncrna_lncRNA_8815', 'lncrna_lncRNA_9328', 'lncrna_lncRNA_54231', 'lncrna_lncRNA_9331', 'lncrna_lncRNA_4046', 'lncrna_lncRNA_8816', 'lncrna_lncRNA_3852', 'lncrna_lncRNA_30709', 'lncrna_lncRNA_31479', 'lncrna_lncRNA_54465', 'lncrna_lncRNA_2388', 'lncrna_lncRNA_15090', 'lncrna_lncRNA_1289', 'lncrna_lncRNA_13343', 'lncrna_lncRNA_1288', 'lncrna_lncRNA_6567', 'lncrna_lncRNA_35760', 'lncrna_lncRNA_12317', 'lncrna_lncRNA_9329', 'lncrna_lncRNA_9330', 'lncrna_lncRNA_30294', 'lncrna_lncRNA_7261', 'lncrna_lncRNA_8827', 'lncrna_lncRNA_10193', 'lncrna_lncRNA_41608', 'lncrna_lncRNA_10660', 'lncrna_lncRNA_6590', 'lncrna_lncRNA_546', 'lncrna_lncRNA_6686', 'methylation_CpG_ptg000009l_8359929', 'methylation_CpG_ptg000026l_14682378', 'methylation_CpG_ptg000024l_10761594', 'methylation_CpG_ptg000024l_10595729', 'methylation_CpG_ptg000008l_8371771', 'methylation_CpG_ntLink_8_20309992', 'methylation_CpG_ptg000011l_7165113', 'methylation_CpG_ntLink_8_2033372', 'methylation_CpG_ptg000021l_16094132', 'methylation_CpG_ptg000020l_13350258', 'methylation_CpG_ptg000049l_2176509', 'methylation_CpG_ptg000020l_14926024', 'methylation_CpG_ptg000020l_11508457', 'methylation_CpG_ntLink_8_3147909', 'methylation_CpG_ptg000015l_10217462', 'methylation_CpG_ptg000009l_4687707', 'methylation_CpG_ptg000034l_2331505', 'methylation_CpG_ptg000004l_7994623', 'methylation_CpG_ptg000021l_13659584', 'methylation_CpG_ptg000001l_9320072', 'methylation_CpG_ptg000019l_1857862', 'methylation_CpG_ptg000012l_1290624', 'methylation_CpG_ptg000011l_7165111', 'methylation_CpG_ptg000012l_418885', 'methylation_CpG_ptg000008l_32851061']"
FUN_032394,65,0.20123126724025295,1,0.798768732759747,FALSE,1,"['mirna_Cluster_13647', 'mirna_Cluster_13327', 'mirna_Cluster_4754', 'mirna_Cluster_9420', 'mirna_Cluster_5517', 'mirna_Cluster_14532', 'mirna_Cluster_2372', 'mirna_Cluster_5516', 'mirna_Cluster_1865', 'mirna_Cluster_16354', 'lncrna_lncRNA_37919', 'lncrna_lncRNA_1108', 'lncrna_lncRNA_17993', 'lncrna_lncRNA_11033', 'lncrna_lncRNA_42948', 'lncrna_lncRNA_14835', 'lncrna_lncRNA_41454', 'lncrna_lncRNA_51617', 'lncrna_lncRNA_34908', 'lncrna_lncRNA_2970', 'lncrna_lncRNA_36183', 'lncrna_lncRNA_17959', 'lncrna_lncRNA_3637', 'lncrna_lncRNA_15084', 'lncrna_lncRNA_51218', 'lncrna_lncRNA_51062', 'lncrna_lncRNA_3035', 'lncrna_lncRNA_46469', 'lncrna_lncRNA_46358', 'lncrna_lncRNA_25409', 'lncrna_lncRNA_25410', 'lncrna_lncRNA_8665', 'lncrna_lncRNA_26645', 'lncrna_lncRNA_8570', 'lncrna_lncRNA_25502', 'lncrna_lncRNA_28455', 'lncrna_lncRNA_3635', 'lncrna_lncRNA_3452', 'lncrna_lncRNA_3634', 'lncrna_lncRNA_3632', 'methylation_CpG_ptg000021l_20855481', 'methylation_CpG_ptg000015l_1306419', 'methylation_CpG_ptg000023l_25098602', 'methylation_CpG_ptg000027l_4920376', 'methylation_CpG_ptg000002l_12232995', 'methylation_CpG_ptg000027l_4920405', 'methylation_CpG_ptg000027l_4744898', 'methylation_CpG_ptg000016l_7716281', 'methylation_CpG_ptg000024l_10054868', 'methylation_CpG_ptg000007l_6457950', 'methylation_CpG_ptg000001l_18642164', 'methylation_CpG_ptg000007l_4135634', 'methylation_CpG_ptg000016l_7716313', 'methylation_CpG_ptg000012l_7873232', 'methylation_CpG_ptg000047l_11000539', 'methylation_CpG_ptg000027l_4920386', 'methylation_CpG_ptg000025l_19306458', 'methylation_CpG_ptg000022l_9886152', 'methylation_CpG_ptg000027l_4494367', 'methylation_CpG_ptg000002l_1805158', 'methylation_CpG_ptg000002l_4656074', 'methylation_CpG_ptg000026l_2996284', 'methylation_CpG_ptg000024l_11114429', 'methylation_CpG_ptg000047l_3113310', 'methylation_CpG_ptg000015l_6125783']"
FUN_032993,70,0.3355672963238274,1,0.6644327036761726,FALSE,1,"['mirna_Cluster_14532', 'mirna_Cluster_16354', 'mirna_Cluster_3301', 'mirna_Cluster_5516', 'mirna_Cluster_15097', 'mirna_Cluster_9420', 'mirna_Cluster_14605', 'mirna_Cluster_2372', 'mirna_Cluster_1819', 'mirna_Cluster_13327', 'mirna_Cluster_13647', 'mirna_Cluster_2746', 'mirna_Cluster_4752', 'mirna_Cluster_17245', 'mirna_Cluster_10452', 'lncrna_lncRNA_283', 'lncrna_lncRNA_7213', 'lncrna_lncRNA_12187', 'lncrna_lncRNA_54033', 'lncrna_lncRNA_42837', 'lncrna_lncRNA_8601', 'lncrna_lncRNA_7214', 'lncrna_lncRNA_9140', 'lncrna_lncRNA_18442', 'lncrna_lncRNA_35024', 'lncrna_lncRNA_17864', 'lncrna_lncRNA_17865', 'lncrna_lncRNA_6906', 'lncrna_lncRNA_17863', 'lncrna_lncRNA_17862', 'lncrna_lncRNA_17861', 'lncrna_lncRNA_10708', 'lncrna_lncRNA_26939', 'lncrna_lncRNA_854', 'lncrna_lncRNA_45912', 'lncrna_lncRNA_853', 'lncrna_lncRNA_18392', 'lncrna_lncRNA_41531', 'lncrna_lncRNA_4024', 'lncrna_lncRNA_12341', 'lncrna_lncRNA_4022', 'lncrna_lncRNA_4023', 'lncrna_lncRNA_4021', 'lncrna_lncRNA_19947', 'lncrna_lncRNA_4020', 'methylation_CpG_ptg000011l_6034383', 'methylation_CpG_ptg000024l_6109542', 'methylation_CpG_ptg000027l_11463930', 'methylation_CpG_ptg000015l_9123006', 'methylation_CpG_ptg000008l_9246857', 'methylation_CpG_ntLink_8_4382011', 'methylation_CpG_ptg000001l_11607635', 'methylation_CpG_ptg000010l_1056458', 'methylation_CpG_ptg000020l_16600226', 'methylation_CpG_ptg000011l_13788811', 'methylation_CpG_ptg000020l_8429130', 'methylation_CpG_ptg000031l_5731648', 'methylation_CpG_ptg000023l_17396468', 'methylation_CpG_ptg000012l_9061665', 'methylation_CpG_ptg000020l_11878927', 'methylation_CpG_ptg000027l_1553139', 'methylation_CpG_ptg000002l_13999986', 'methylation_CpG_ptg000018l_6419085', 'methylation_CpG_ptg000024l_9540813', 'methylation_CpG_ptg000019l_3759180', 'methylation_CpG_ptg000016l_9919581', 'methylation_CpG_ptg000020l_7226390', 'methylation_CpG_ptg000017l_2845337', 'methylation_CpG_ptg000011l_13788871', 'methylation_CpG_ptg000031l_5731593']"
FUN_038476,68,0.28827587082199,1,0.71172412917801,FALSE,1,"['mirna_Cluster_13647', 'mirna_Cluster_13327', 'mirna_Cluster_14532', 'mirna_Cluster_4026', 'mirna_Cluster_5516', 'mirna_Cluster_16354', 'mirna_Cluster_9420', 'mirna_Cluster_3301', 'mirna_Cluster_2372', 'mirna_Cluster_1819', 'mirna_Cluster_10452', 'mirna_Cluster_14692', 'mirna_Cluster_1832', 'lncrna_lncRNA_22160', 'lncrna_lncRNA_32625', 'lncrna_lncRNA_32626', 'lncrna_lncRNA_22159', 'lncrna_lncRNA_31098', 'lncrna_lncRNA_22157', 'lncrna_lncRNA_9195', 'lncrna_lncRNA_3523', 'lncrna_lncRNA_20156', 'lncrna_lncRNA_19780', 'lncrna_lncRNA_36837', 'lncrna_lncRNA_25833', 'lncrna_lncRNA_42929', 'lncrna_lncRNA_48580', 'lncrna_lncRNA_10052', 'lncrna_lncRNA_27862', 'lncrna_lncRNA_10060', 'lncrna_lncRNA_10053', 'lncrna_lncRNA_10055', 'lncrna_lncRNA_10056', 'lncrna_lncRNA_10058', 'lncrna_lncRNA_10059', 'lncrna_lncRNA_3522', 'lncrna_lncRNA_33126', 'lncrna_lncRNA_30269', 'lncrna_lncRNA_30267', 'lncrna_lncRNA_3520', 'lncrna_lncRNA_872', 'lncrna_lncRNA_3518', 'lncrna_lncRNA_3519', 'methylation_CpG_ntLink_8_19214955', 'methylation_CpG_ptg000004l_13995821', 'methylation_CpG_ntLink_8_34488318', 'methylation_CpG_ptg000030l_2093953', 'methylation_CpG_ptg000030l_2093955', 'methylation_CpG_ptg000023l_25098602', 'methylation_CpG_ptg000023l_35051537', 'methylation_CpG_ptg000024l_10054868', 'methylation_CpG_ptg000023l_8253450', 'methylation_CpG_ptg000030l_2093854', 'methylation_CpG_ptg000007l_9893931', 'methylation_CpG_ptg000007l_9893940', 'methylation_CpG_ptg000030l_2093847', 'methylation_CpG_ptg000012l_9894466', 'methylation_CpG_ptg000030l_2093876', 'methylation_CpG_ptg000039l_995339', 'methylation_CpG_ptg000025l_5847134', 'methylation_CpG_ntLink_8_2034302', 'methylation_CpG_ptg000018l_8603255', 'methylation_CpG_ptg000017l_4626366', 'methylation_CpG_ptg000020l_13348624', 'methylation_CpG_ptg000047l_4205982', 'methylation_CpG_ptg000030l_2093795', 'methylation_CpG_ntLink_8_24853449', 'methylation_CpG_ptg000030l_2093897']"
FUN_039701,70,0.21637581616654045,1,0.7836241838334596,FALSE,1,"['mirna_Cluster_4754', 'mirna_Cluster_17623', 'mirna_Cluster_2372', 'mirna_Cluster_1865', 'mirna_Cluster_9366', 'mirna_Cluster_9786', 'mirna_Cluster_3109', 'mirna_Cluster_14610', 'mirna_Cluster_2500', 'mirna_Cluster_17245', 'mirna_Cluster_9420', 'mirna_Cluster_3301', 'mirna_Cluster_10452', 'mirna_Cluster_12081', 'mirna_Cluster_1819', 'lncrna_lncRNA_37428', 'lncrna_lncRNA_53565', 'lncrna_lncRNA_53566', 'lncrna_lncRNA_36283', 'lncrna_lncRNA_3158', 'lncrna_lncRNA_3159', 'lncrna_lncRNA_20217', 'lncrna_lncRNA_9116', 'lncrna_lncRNA_46113', 'lncrna_lncRNA_9053', 'lncrna_lncRNA_9054', 'lncrna_lncRNA_4458', 'lncrna_lncRNA_9097', 'lncrna_lncRNA_13280', 'lncrna_lncRNA_36410', 'lncrna_lncRNA_36411', 'lncrna_lncRNA_17887', 'lncrna_lncRNA_30767', 'lncrna_lncRNA_30768', 'lncrna_lncRNA_9080', 'lncrna_lncRNA_43028', 'lncrna_lncRNA_14617', 'lncrna_lncRNA_37429', 'lncrna_lncRNA_41454', 'lncrna_lncRNA_14622', 'lncrna_lncRNA_14620', 'lncrna_lncRNA_14624', 'lncrna_lncRNA_8402', 'lncrna_lncRNA_8404', 'lncrna_lncRNA_8951', 'methylation_CpG_ptg000024l_5513439', 'methylation_CpG_ptg000049l_1156658', 'methylation_CpG_ntLink_8_34514585', 'methylation_CpG_ptg000015l_4112168', 'methylation_CpG_ptg000001l_5834117', 'methylation_CpG_ptg000018l_7675586', 'methylation_CpG_ptg000004l_14530288', 'methylation_CpG_ptg000009l_95018', 'methylation_CpG_ptg000023l_15663071', 'methylation_CpG_ptg000020l_12596168', 'methylation_CpG_ptg000008l_9558881', 'methylation_CpG_ptg000030l_2120128', 'methylation_CpG_ptg000012l_15621692', 'methylation_CpG_ptg000025l_3832404', 'methylation_CpG_ptg000018l_7533699', 'methylation_CpG_ptg000023l_3028775', 'methylation_CpG_ntLink_8_14174437', 'methylation_CpG_ptg000023l_34028138', 'methylation_CpG_ptg000023l_9545405', 'methylation_CpG_ptg000024l_11114429', 'methylation_CpG_ptg000011l_13134986', 'methylation_CpG_ptg000015l_1305204', 'methylation_CpG_ptg000018l_7674105', 'methylation_CpG_ptg000018l_7533693', 'methylation_CpG_ntLink_8_12428701']"
FUN_041965,70,0.2620354999849829,1,0.7379645000150171,FALSE,1,"['mirna_Cluster_3301', 'mirna_Cluster_14532', 'mirna_Cluster_13327', 'mirna_Cluster_1865', 'mirna_Cluster_14605', 'mirna_Cluster_15097', 'mirna_Cluster_5516', 'mirna_Cluster_1819', 'mirna_Cluster_14610', 'mirna_Cluster_16354', 'mirna_Cluster_9420', 'mirna_Cluster_5517', 'mirna_Cluster_2372', 'mirna_Cluster_17245', 'mirna_Cluster_14692', 'lncrna_lncRNA_212', 'lncrna_lncRNA_36739', 'lncrna_lncRNA_4623', 'lncrna_lncRNA_4622', 'lncrna_lncRNA_2970', 'lncrna_lncRNA_43074', 'lncrna_lncRNA_872', 'lncrna_lncRNA_53529', 'lncrna_lncRNA_45046', 'lncrna_lncRNA_45047', 'lncrna_lncRNA_3035', 'lncrna_lncRNA_2770', 'lncrna_lncRNA_45016', 'lncrna_lncRNA_46358', 'lncrna_lncRNA_14836', 'lncrna_lncRNA_14910', 'lncrna_lncRNA_30620', 'lncrna_lncRNA_41433', 'lncrna_lncRNA_46007', 'lncrna_lncRNA_42759', 'lncrna_lncRNA_18420', 'lncrna_lncRNA_36675', 'lncrna_lncRNA_46113', 'lncrna_lncRNA_14837', 'lncrna_lncRNA_9116', 'lncrna_lncRNA_51178', 'lncrna_lncRNA_51180', 'lncrna_lncRNA_51181', 'lncrna_lncRNA_51182', 'lncrna_lncRNA_27859', 'methylation_CpG_ptg000002l_4656074', 'methylation_CpG_ptg000002l_4656069', 'methylation_CpG_ptg000024l_3989812', 'methylation_CpG_ptg000047l_5462797', 'methylation_CpG_ptg000009l_9918086', 'methylation_CpG_ptg000001l_5622492', 'methylation_CpG_ptg000012l_993626', 'methylation_CpG_ptg000020l_16600226', 'methylation_CpG_ptg000001l_5622484', 'methylation_CpG_ptg000027l_4256131', 'methylation_CpG_ptg000027l_4256136', 'methylation_CpG_ptg000024l_10892795', 'methylation_CpG_ptg000002l_4656059', 'methylation_CpG_ptg000007l_4863574', 'methylation_CpG_ptg000009l_8505721', 'methylation_CpG_ptg000026l_13326585', 'methylation_CpG_ptg000022l_9919305', 'methylation_CpG_ptg000024l_3989836', 'methylation_CpG_ptg000001l_5622505', 'methylation_CpG_ptg000001l_5622471', 'methylation_CpG_ptg000012l_10195504', 'methylation_CpG_ptg000001l_20819411', 'methylation_CpG_ptg000031l_13985744', 'methylation_CpG_ptg000001l_3580113', 'methylation_CpG_ptg000020l_13484003']"
