"","ACR-139-TP1","ACR-139-TP2","ACR-139-TP3","ACR-139-TP4","ACR-145-TP1","ACR-145-TP2","ACR-145-TP3","ACR-145-TP4","ACR-150-TP1","ACR-150-TP2","ACR-150-TP3","ACR-150-TP4","ACR-173-TP1","ACR-173-TP2","ACR-173-TP3","ACR-173-TP4","ACR-186-TP1","ACR-186-TP2","ACR-186-TP3","ACR-186-TP4","ACR-225-TP1","ACR-225-TP2","ACR-225-TP3","ACR-225-TP4","ACR-229-TP1","ACR-229-TP2","ACR-229-TP3","ACR-229-TP4","ACR-237-TP1","ACR-237-TP2","ACR-237-TP3","ACR-237-TP4","ACR-244-TP1","ACR-244-TP2","ACR-244-TP3","ACR-244-TP4","ACR-265-TP1","ACR-265-TP2","ACR-265-TP3","ACR-265-TP4"
"CpG_ptg000031l_5273539",55.882353,41.37931,46.875,55.555556,32.258065,65.384615,57.142857,24.242424,42.105263,51.020408,39.02439,44.680851,32.55814,52.380952,29.166667,19.047619,26.666667,16.666667,19.047619,23.809524,81.818182,55.172414,30.434783,33.333333,50,56.521739,50,53.846154,47.727273,39.534884,39.215686,58.823529,54,72.727273,46.428571,59.259259,62.068966,46.428571,26.666667,43.478261
"CpG_ptg000031l_5273545",42.424242,46.666667,37.931034,55.555556,31.25,69.565217,57.142857,39.393939,30.555556,48.979592,43.589744,34.782609,41.304348,50,33.333333,13.636364,41.666667,22.727273,27.777778,14.285714,50,55.172414,22.727273,54.166667,37.037037,50,56.521739,59.259259,50,62.5,43.75,49.019608,51.020408,66.666667,40,56.363636,63.333333,48.148148,40,43.478261
"CpG_ptg000031l_5273551",35.483871,50,50,45.16129,44,63.157895,57.142857,36,39.393939,55.319149,59.459459,53.488372,40.47619,42.857143,39.130435,33.333333,46.153846,22.727273,21.052632,28.571429,50,69.565217,40,57.142857,33.333333,54.545455,40,57.142857,46.511628,55.263158,57.777778,56,54.545455,64,34.782609,60,59.259259,40,50,33.333333
"CpG_ptg000031l_5818266",64,70.833333,53.333333,65,56.25,55.555556,53.333333,66.666667,80,64.705882,70,40,56.521739,54.545455,41.666667,40,50,61.904762,55.555556,71.428571,23.188406,52.631579,52.941176,62.5,60,75,52.380952,57.894737,63.157895,77.272727,73.333333,53.846154,71.428571,94.444444,93.75,69.230769,70,63.333333,70,68.75
"CpG_ptg000031l_5818278",66.666667,73.913043,53.333333,71.428571,63.157895,63.888889,62.5,70.588235,76.190476,68.421053,71.428571,52.941176,56.521739,60,61.538462,40,47.619048,63.414634,55.555556,66.666667,25.714286,61.111111,42.857143,60,63.333333,78.26087,61.904762,55.555556,63.157895,77.272727,85.714286,57.142857,75,93.75,86.666667,69.230769,71.428571,65.517241,75,60
"CpG_ptg000031l_5818313",65.217391,56.521739,50,69.565217,45,65.714286,42.105263,59.375,68.181818,66.666667,67.741935,57.894737,68,50,72.727273,27.272727,52,64.705882,58.823529,61.538462,27.142857,55,45.454545,58.333333,70.37037,68.421053,57.142857,52.941176,61.111111,82.608696,68.75,66.666667,72.727273,94.736842,86.666667,73.076923,64.285714,58.62069,68.421053,50
"CpG_ptg000031l_9104618",17.391304,9.090909,2.857143,7.142857,16.666667,34.090909,14.545455,41.37931,16.41791,14.814815,7.692308,5.405405,11.627907,30.769231,8,7.5,8,15.384615,19.148936,13.513514,7.692308,30.769231,14.285714,14.285714,6.666667,17.391304,5.882353,3.225806,9.090909,24.137931,19.230769,11.627907,8.928571,9.375,9.090909,6.153846,39.393939,8.695652,14.285714,28.571429
"CpG_ptg000031l_11580695",40.909091,36.666667,60,48.148148,24,28.947368,18.181818,12.5,30.434783,30,38.461538,28,17.647059,48.148148,31.25,8.333333,10,30.434783,18.181818,34.782609,9.090909,32.258065,3.703704,17.391304,33.333333,37.209302,45.454545,20.689655,50,53.571429,36.585366,38.636364,39.473684,40,41.176471,40,38.235294,29.62963,28.571429,7.692308
"CpG_ptg000031l_12839384",27.777778,47.058824,16.666667,25,22.727273,6.666667,16,20,28.571429,52.380952,26.666667,17.391304,14.814815,23.529412,13.793103,16,6.451613,6.451613,15.625,11.111111,4,36.842105,33.333333,30,17.948718,17.647059,8.333333,7.692308,28.571429,38.888889,25,15.789474,48.275862,55.555556,58.823529,59.090909,31.25,30.769231,21.428571,17.647059
"CpG_ptg000031l_12839413",100,89.473684,64.705882,84.615385,67.857143,58.823529,53.571429,66.666667,58.62069,73.684211,58.823529,65.217391,43.333333,62.5,42.857143,53.333333,11.428571,26.470588,14.285714,28.571429,6.896552,75,35.483871,55,44.444444,50,32.142857,17.857143,57.142857,58.823529,70.833333,40,77.777778,95.652174,100,76.923077,86.363636,82.352941,73.684211,58.333333
"CpG_ptg000031l_12842389",81.25,60,66.666667,85.714286,40,23.529412,25,46.666667,25,43.75,45,10,27.777778,26.666667,23.529412,17.647059,16.666667,19.047619,27.272727,18.181818,4,40.740741,62.962963,45.454545,8.333333,23.076923,23.809524,7.692308,26.086957,18.181818,37.5,14.285714,50,70.833333,40,69.565217,46.666667,50,40,54.545455
"CpG_ptg000031l_13053080",33.333333,25,15.151515,38.709677,17.391304,31.578947,17.647059,30,51.06383,86.666667,66.666667,35,50,38.461538,24.390244,25,9.52381,12.5,2.941176,40.909091,27.777778,60,33.333333,60.714286,9.090909,46.153846,23.529412,14.285714,61.290323,52.941176,62.857143,55.555556,46.666667,68.421053,90.909091,84.210526,41.666667,15.789474,16.666667,29.411765
"CpG_ptg000031l_13053090",32,40,25,38.235294,16.666667,25,16.666667,21.052632,52.830189,65,68.421053,50,68.75,46.153846,55.813953,36.956522,18.518519,35.714286,16.216216,52,30,68.421053,50,62.068966,28,41.37931,23.809524,28.571429,72.972973,65,75,75,63.157895,93.75,91.666667,80,38.461538,13.043478,11.764706,31.578947
"CpG_ptg000031l_13053093",46.666667,34.146341,25,41.176471,16,30,21.052632,15,60,75,63.636364,53.846154,68.75,50,55.813953,36.170213,21.428571,39.393939,13.157895,46.153846,30.434783,70,55.172414,64.516129,28,44.827586,19.047619,20,71.794872,75,76.190476,68.965517,75,93.75,84.615385,80,35.714286,12,17.647059,35
"CpG_ptg000031l_13053099",37.5,22.5,14.285714,34.285714,14.814815,25,25,14.285714,55.555556,72,68.181818,51.851852,55.555556,57.142857,56.818182,52.083333,21.875,39.393939,24.324324,56.666667,28,68.181818,46.875,60,28,48.275862,28.571429,26.666667,71.794872,73.913043,79.545455,67.741935,66.666667,88.888889,100,66.666667,26.666667,15.384615,17.647059,31.818182
"CpG_ptg000031l_13053131",31.914894,22.916667,20.930233,43.181818,9.677419,26.086957,30,16.666667,54.166667,48.148148,74.285714,37.5,48.275862,50,50.980392,43.636364,19.565217,34.285714,17.021277,43.589744,13.513514,68,44.444444,56.756757,22.5,36.363636,38.461538,27.586207,49.019608,52.5,61.538462,51.282051,62.5,77.272727,93.75,78.125,27.272727,13.793103,4.761905,32.142857
"CpG_ptg000031l_13053134",43.137255,25.531915,33.333333,41.860465,15.625,26.086957,31.034483,13.793103,63.157895,62.068966,91.666667,52.5,55.172414,40,54.901961,45.454545,27.083333,36.585366,20.408163,38.461538,21.95122,66.666667,50,67.567568,25,51.351351,42.857143,25,57.407407,57.5,71.698113,58.139535,69.69697,78.26087,94.117647,75,28.571429,17.241379,9.090909,25
"CpG_ptg000031l_13053140",27.45098,23.404255,22,34.782609,15.151515,22.727273,37.037037,12.5,43.589744,50,68.421053,41.860465,46.666667,42.857143,48.979592,48.214286,24.489796,40,15.384615,42.857143,22.727273,71.428571,48.648649,64.102564,23.809524,35.135135,38.709677,33.333333,48.275862,53.488372,64.912281,60.465116,52.941176,70.833333,64.705882,72.727273,26.086957,17.241379,18.181818,20.689655
"CpG_ptg000031l_13053183",22.916667,12.244898,18,8.333333,8.823529,25,12,15.151515,27.536232,17.142857,38.461538,30.769231,37.142857,31.578947,39.534884,37.777778,13.636364,16.666667,10.638298,18.604651,20.408163,51.851852,38.888889,55,24.444444,40,11.764706,8.333333,29.824561,38.297872,48.979592,38,62.857143,50,64.285714,54.545455,19.230769,15.384615,21.428571,17.857143
"CpG_ptg000031l_13053186",21.568627,12.5,16.666667,6,13.888889,25,16,16.129032,40,31.428571,45.238095,37.837838,37.837838,36.842105,34.146341,36.585366,21.917808,30,18,31.111111,16.981132,59.259259,44.444444,58.536585,31.818182,37.837838,34.285714,13.888889,40.350877,47.916667,67.346939,49.019608,73.170732,60,61.111111,65.853659,26.923077,12.5,22.222222,17.857143
"CpG_ptg000031l_13053189",19.230769,9.803922,15.686275,14.893617,15.151515,24,14.814815,20.689655,42.465753,33.333333,54.545455,36.842105,14.705882,29.411765,33.333333,26.315789,18.918919,30.769231,20.833333,25,15.09434,53.571429,38.235294,48.780488,31.818182,30.769231,28.571429,13.513514,37.288136,53.061224,60.416667,53.703704,70.731707,65,70,60.465116,21.428571,12.5,17.857143,14.814815
"CpG_ptg000031l_13053192",22.641509,14.814815,19.230769,17.777778,15.625,26.923077,18.518519,19.354839,43.835616,28.571429,54.761905,39.473684,22.857143,30,35,35.897436,21.621622,29.72973,20.408163,29.545455,15.09434,65.517241,39.473684,56.097561,34.883721,35.897436,30.555556,15.789474,43.103448,55.102041,65.306122,53.703704,80,80.952381,72.222222,73.170732,22.222222,8.695652,17.241379,13.793103
"CpG_ptg000031l_13053202",16.666667,11.111111,10.638298,13.953488,15.151515,23.076923,20.833333,12.903226,40.540541,25,44.444444,29.268293,23.529412,20,30.769231,26.470588,16.438356,27.5,17.391304,26.666667,16.071429,46.666667,26.190476,25,23.076923,14.285714,33.333333,10.810811,36.842105,47.826087,57.142857,45.614035,57.894737,59.090909,60,51.282051,16.666667,8.695652,17.857143,20
"CpG_ptg000031l_13053264",8.163265,10.416667,15.217391,6.976744,7.5,27.272727,14.814815,6.666667,29.87013,40.816327,35.185185,26.315789,27.027027,17.391304,11.904762,7.407407,18.390805,22.222222,5.555556,34.042553,18.867925,51.515152,22.5,26.190476,2.325581,12,12.5,12,32,33.333333,35.555556,23.214286,28.125,43.478261,38.461538,50,21.428571,8,16.129032,14.814815
"CpG_ptg000031l_13053276",25.531915,23.913043,25,30.232558,10.526316,20,20.833333,11.111111,41.176471,34.693878,36.842105,23.076923,25.806452,27.272727,9.756098,11.111111,24.705882,28.947368,10.909091,40.909091,14.814815,48.275862,25.641026,42.5,6.976744,22.641509,6.382979,8.333333,34.042553,32.653061,37.777778,34,65.625,58.333333,60,50,27.272727,7.692308,10,14.285714
"CpG_ptg000031l_13053282",24,25,25.641026,21.428571,11.111111,28.571429,28,11.538462,46.153846,44,46.428571,24.324324,50,45,30.555556,17.391304,27.272727,28.205128,12.5,44.444444,16.666667,68.965517,29.411765,43.902439,22.222222,32.075472,17.021277,14.583333,39.130435,43.75,54.761905,38.77551,68.75,68,85.714286,66.666667,30.30303,4.545455,11.111111,10.714286
"CpG_ptg000031l_13053620",7.317073,4.347826,2.325581,10,13.513514,27.586207,14.814815,23.529412,19.565217,32.5,22.5,10,10.714286,36.363636,17.857143,10.526316,16.666667,15.909091,8.77193,12.5,15.09434,38.888889,18.181818,23.913043,11.764706,3.030303,8.823529,5.405405,17.647059,19.148936,18.604651,14.285714,38.461538,45.454545,20,45.833333,11.111111,21.428571,7.142857,5
"CpG_ptg000031l_13053782",22.857143,21.875,11.627907,18.918919,17.241379,11.111111,19.047619,11.428571,23.076923,43.243243,38.888889,20,34.782609,64.705882,27.777778,21.052632,3.333333,15.625,13.636364,22.5,10.638298,41.37931,26.666667,26.829268,15.789474,35.294118,16,14.705882,25.806452,47.222222,39.473684,20,37.5,33.333333,20,55.555556,13.043478,3.846154,14.814815,10
"CpG_ptg000031l_13053801",27.272727,32,32.5,32,25,40,10,37.037037,33.333333,61.111111,53.488372,41.37931,36.363636,64.285714,25,23.529412,8,15.625,14.285714,26.315789,8.510638,67.741935,50,41.935484,33.333333,48.571429,23.076923,25.806452,33.333333,61.111111,41.025641,41.025641,40.740741,78.947368,76.923077,77.777778,15.789474,17.241379,30,16.666667
"CpG_ptg000031l_13053809",37.837838,26.470588,33.333333,33.333333,27.272727,37.037037,25,25.714286,35.294118,60,64.285714,48.148148,63.636364,68.75,52.941176,33.333333,8.695652,20,14.634146,35.897436,10.204082,53.333333,58.064516,29.62963,26.470588,52.777778,31.034483,14.814815,47.058824,75.757576,48.648649,50,79.166667,100,92.307692,94.117647,29.166667,40,25,16
"CpG_ptg000031l_13199109",39.285714,32,15.384615,17.391304,16.666667,20.689655,19.402985,36.507937,36,46.666667,42.857143,17.647059,33.333333,26.666667,27.586207,9.090909,27.5,14.893617,17.647059,22.916667,20.930233,25.806452,11.764706,32.352941,35,40.740741,11.764706,29.032258,30,46.153846,25,50,37.037037,41.666667,41.176471,31.034483,26.315789,34.210526,28,17.391304
"CpG_ptg000031l_13199226",80.769231,52.941176,36.363636,66.666667,38.297872,46.428571,48,47.368421,55.555556,90.909091,92.307692,92.307692,15,35,38.461538,28,14.893617,8.888889,19.148936,23.404255,27.777778,6.896552,20,29.268293,33.333333,38.709677,26.315789,26.086957,91.666667,100,68.421053,86.666667,50,45,56.756757,48.529412,44.230769,43.902439,48.93617,15.625
"CpG_ptg000031l_13199257",33.333333,34.375,23.333333,57.142857,22.222222,38.636364,19.565217,26.666667,58.333333,80,92.307692,80,52.380952,55,70.833333,54.166667,19.354839,24.324324,25.641026,27.777778,32.432432,29.166667,32.5,29.787234,60,66.666667,65,72.727273,84.615385,100,75,100,40.425532,43.333333,38.235294,47.272727,34.210526,28.571429,41.666667,17.391304
"CpG_ptg000031l_13199433",39.285714,22.222222,16.666667,24.137931,25,36.585366,41.860465,24.074074,50,53.846154,36.842105,64.285714,37.5,52.941176,27.272727,33.333333,16,10.344828,19.298246,35.714286,21.875,13.043478,9.375,11.428571,37.037037,50,23.529412,29.032258,15.384615,86.666667,94.444444,66.666667,44.444444,48.571429,46.153846,31.481481,38.888889,36,27.586207,25
"CpG_ptg000031l_13199446",67.741935,47.826087,41.666667,29.032258,48.888889,44.444444,48.571429,37.5,75,91.666667,65,73.333333,52.380952,88.235294,72.222222,22.727273,20.408163,20,26.315789,43.902439,32.352941,38.095238,37.5,21.875,50,72.727273,40,40,57.142857,92.307692,94.736842,84.615385,37.777778,48.648649,58.333333,31.372549,48.571429,43.181818,44.444444,41.935484
"CpG_ptg000031l_13199461",66.666667,68.181818,45.833333,59.375,55.555556,50,52.941176,51.351351,93.75,100,75,85.714286,81.818182,88.235294,70.588235,65,20.930233,21.428571,38.77551,58.974359,33.333333,54.545455,53.333333,29.032258,64.516129,76.190476,62.5,54.166667,80,94.117647,87.5,100,53.846154,50,62.5,43.181818,55.172414,53.488372,46.666667,40.740741
"CpG_ptg000031l_13210381",73.333333,88.888889,63.636364,61.538462,57.894737,63.157895,50,60.869565,51.851852,66.666667,66.666667,65.384615,54.166667,75,70.588235,57.142857,46.666667,75,72.727273,60,29.850746,60.869565,28,45.833333,81.481481,75,77.777778,77.777778,78.26087,82.608696,67.647059,76.923077,76.470588,100,60,78.947368,59.090909,81.818182,50,53.333333
"CpG_ptg000031l_13210418",66.666667,80,75,76.923077,59.090909,38.888889,31.578947,40.740741,41.176471,67.857143,55.555556,52.173913,48.387097,58.333333,55.172414,53.333333,42.105263,57.894737,42.424242,56.521739,27.39726,62.5,36,48.275862,79.310345,80,74.074074,83.333333,71.875,61.538462,65.853659,60.526316,76.470588,84.615385,63.636364,75,59.090909,47.058824,46.666667,50
"CpG_ptg000031l_13210467",92.307692,86.363636,80,73.333333,57.142857,24,40,48.387097,48.888889,70.967742,52.5,52,52.777778,50,42.857143,54.545455,52.631579,72,40.909091,70.833333,20.192308,54.545455,41.666667,40,80.645161,74.193548,77.419355,64,65.714286,81.25,78.04878,63.636364,50,60,56.25,57.575758,59.259259,75,27.777778,42.307692
"CpG_ptg000031l_13210586",33.333333,55.555556,33.333333,36.842105,28,30.555556,30.434783,31.25,33.333333,45.652174,51.219512,52,37.5,37.5,42.857143,43.75,8.928571,36,36.842105,17.241379,14.173228,38.235294,26.829268,25.806452,33.333333,48.837209,40,32.5,67.44186,53.846154,45,52.459016,62.5,78.787879,64.705882,73.684211,38.709677,55.555556,14.285714,24
"CpG_ptg000031l_13258948",39.473684,33.333333,36.363636,45.945946,25,42.857143,41.666667,32.258065,30.769231,71.428571,74.193548,50,20,46.666667,46.666667,33.333333,27.272727,40.47619,28.571429,41.37931,11.023622,70.37037,35.294118,53.333333,31.578947,40,45,56.25,41.37931,48.717949,64.864865,45.16129,93.333333,86.666667,66.666667,64.285714,34.285714,27.5,44.827586,50
"CpG_ptg000031l_13258959",38.095238,28.571429,23.076923,44.444444,25,25.581395,30.769231,28.571429,17.857143,56.666667,54.83871,35.714286,20.689655,46.875,35.714286,33.333333,23.076923,45.238095,13.333333,42.857143,10.606061,54.166667,29.411765,46.666667,22.5,48.93617,25.641026,45,17.241379,33.333333,45.945946,32.258065,60,56.25,50,35.294118,27.777778,25,35.483871,50
"CpG_ptg000031l_13258965",47.727273,40,43.75,54.285714,35,44.444444,50,46.428571,30.769231,70,83.870968,53.333333,26.666667,48.571429,41.176471,25,46.666667,58.536585,30.769231,57.142857,10.852713,80,38.888889,66.666667,40.909091,54.347826,53.658537,66.666667,42.857143,53.488372,61.111111,51.428571,92.857143,87.5,75,62.5,47.058824,42.5,41.37931,64.285714
"CpG_ptg000031l_13294087",37.5,60,57.142857,33.333333,55.555556,55.555556,47.619048,64.705882,61.111111,69.230769,73.333333,53.333333,48.484848,50,28.571429,25,44.444444,19.047619,41.176471,75,35.483871,57.142857,52.631579,69.565217,63.157895,95.454545,73.333333,84.615385,73.076923,61.111111,72.413793,80,33.333333,46.428571,29.411765,36.363636,58.823529,54.166667,75,64.285714
"CpG_ptg000031l_13294091",31.25,62.5,50,38.888889,44.444444,59.259259,50,58.823529,56.25,71.428571,70.588235,62.5,50,50,36.842105,26.666667,36.842105,25,50,72.727273,24.137931,57.142857,52.631579,65.217391,52.631579,95.238095,73.333333,86.666667,76.923077,70.588235,65.517241,83.333333,34.482759,48.275862,23.529412,40.625,50,60,50,43.75
"CpG_ptg000033l_1262375",28.571429,31.25,31.25,21.621622,36.363636,22.580645,21.73913,47.058824,14.285714,12.903226,30,31.25,9.52381,10,22.857143,26.923077,20.689655,27.272727,26.086957,29.62963,16.666667,52.380952,60.869565,46.666667,36.363636,45.16129,33.333333,37.037037,25.641026,15.909091,14.893617,25,27.083333,34.285714,11.111111,14.705882,37.837838,31.25,31.25,31.034483
"CpG_ptg000035l_7650853",22.222222,22.727273,27.586207,21.052632,50,62.962963,44,62.5,22.222222,11.764706,8.333333,38.095238,78.787879,79.310345,67.44186,78.125,25.925926,33.333333,29.411765,11.764706,63.636364,53.846154,30.769231,50,26.086957,31.428571,42.307692,35.294118,29.411765,17.647059,30.434783,54.545455,54.545455,61.111111,92.307692,62.962963,43.478261,46.666667,86.666667,35.714286
"CpG_ptg000036l_3087786",92.307692,59.090909,68.421053,58.823529,64.705882,63.636364,56.666667,50,50,63.636364,70,50,50,53.846154,15.151515,42.307692,31.818182,58.823529,48.148148,62.5,54.545455,62.5,36,33.333333,76.923077,100,81.818182,45.454545,55,61.538462,84,36.363636,46.153846,53.333333,43.75,57.142857,75,70.833333,42.307692,40
"CpG_ptg000036l_3087796",92.307692,57.142857,52.631579,63.157895,62.857143,50,56.25,52.173913,52.272727,58.333333,70,52.631579,52.631579,64.285714,14.705882,26.923077,33.333333,52.631579,43.333333,60.869565,10,62.5,34.615385,33.333333,78.571429,100,100,50,50,59.259259,84,39.130435,48.148148,55.555556,41.176471,55.555556,79.166667,62.962963,46.428571,48.275862
"CpG_ptg000036l_3087805",92.307692,60.869565,54.166667,68.181818,59.459459,52,55.882353,41.666667,41.860465,42.857143,70,52.631579,55,61.538462,13.157895,25.925926,33.333333,52.631579,43.333333,63.636364,54.545455,60.869565,39.285714,32,78.571429,93.75,100,46.153846,52.380952,57.142857,76.923077,38.461538,35.483871,52.631579,47.058824,52.777778,79.166667,65.384615,35.714286,40.740741
"CpG_ptg000036l_4603564",69.230769,67.1875,65.957447,52.941176,65,60,79.166667,53.333333,57.894737,79.411765,73.913043,65.217391,77.777778,73.684211,50,63.636364,46.666667,52.631579,64,68.421053,33.333333,73.913043,50,50,81.818182,64.705882,84.090909,90,62.5,69.69697,61.111111,82.5,50,50,30.769231,42.857143,56.603774,60.869565,65.306122,46.666667
"CpG_ptg000036l_4603566",73.015873,60.9375,54.545455,44.230769,65,61.818182,78.26087,50,57.894737,78.787879,83.72093,68.181818,79.166667,89.473684,50,70,35.714286,47.5,56.521739,57.894737,14.285714,75,38.888889,47.058824,90.909091,78.787879,86.046512,89.473684,61.290323,72.727273,61.111111,77.5,95.652174,94.736842,92.307692,92.307692,57.692308,60,62.5,44.827586
"CpG_ptg000047l_404708",85,86.666667,70.588235,70,50,100,88.888889,77.777778,76.470588,81.25,77.777778,60,87.5,83.333333,46.153846,80,62.5,100,50,82.608696,10,100,88.235294,81.25,75,91.666667,73.684211,78.571429,75,85.714286,82.758621,91.666667,78.947368,82.608696,76.470588,64,80,92.307692,88.235294,92.307692
"CpG_ptg000047l_404718",85,87.5,70.588235,70,66.666667,100,89.473684,81.25,82.352941,100,95.454545,81.818182,86.956522,76.923077,41.666667,81.818182,62.5,100,53.333333,79.166667,10,100,88.235294,75,70.588235,87.5,70.588235,81.481481,93.333333,75,96.774194,100,82.352941,78.947368,75,68,84.210526,92.307692,94.736842,90.909091
"CpG_ptg000047l_4195282",81.25,87.5,80,95.454545,35.714286,59.259259,36.666667,57.575758,41.025641,41.666667,53.846154,32.142857,69.565217,57.894737,57.142857,70,50,88.888889,94.117647,90.909091,18.181818,66.666667,47.619048,43.75,100,100,100,100,40,58.823529,55.882353,44.444444,38.095238,42.857143,40,46.153846,56.25,52,58.333333,54.285714
