query,subject,identity1,evalue1,bitscore1,identity2,evalue2,bitscore2,avg_identity,min_evalue,max_bitscore
FUN_000582-T1,Pocillopora_meandrina_HIv1___TS.g6501.t1,53.448,4.88e-53,166,53.448,1.59e-53,167,53.448,1.59e-53,167
FUN_000583-T1,Pocillopora_meandrina_HIv1___RNAseq.g29299.t1,55.09,4.78e-56,174,55.09,1.53e-53,167,55.09,4.78e-56,174
FUN_000585-T1,Pocillopora_meandrina_HIv1___RNAseq.g29297.t1,48.286,2.46e-87,265,48.286,1.71e-95,286,48.286,1.71e-95,286
FUN_000586-T1,Pocillopora_meandrina_HIv1___TS.g6498.t2,61.677,0,857,61.677,0,857,61.677,0,857
FUN_000588-T1,Pocillopora_meandrina_HIv1___RNAseq.g29293.t3,85.987,0,842,85.138,0,835,85.5625,0,842
FUN_000589-T1,Pocillopora_meandrina_HIv1___RNAseq.g29292.t1,47.253,4.6e-82,248,47.81,1.64e-83,252,47.5315,1.64e-83,252
FUN_000591-T1,Pocillopora_meandrina_HIv1___RNAseq.g29291.t1,69.787,4.84e-105,304,69.787,1.43e-108,314,69.787,1.43e-108,314
FUN_000592-T1,Pocillopora_meandrina_HIv1___RNAseq.g29290.t1,61.905,4.919999999999999e-124,355,61.905,5.87e-124,355,61.905,4.919999999999999e-124,355
FUN_000593-T1,Pocillopora_meandrina_HIv1___RNAseq.g29289.t1,61.553,0,708,61.553,0,707,61.553,0,708
FUN_000594-T1,Pocillopora_meandrina_HIv1___RNAseq.g29287.t1,44.304,1.69e-57,182,44.304,1.88e-57,182,44.304,1.69e-57,182
FUN_000595-T1,Pocillopora_meandrina_HIv1___RNAseq.g29286.t2,71.386,1.1099999999999999e-172,482,71.386,1.41e-172,482,71.386,1.1099999999999999e-172,482
FUN_000596-T1,Pocillopora_meandrina_HIv1___RNAseq.g29285.t1,81.858,4.779999999999999e-137,383,81.858,5.71e-137,383,81.858,4.779999999999999e-137,383
FUN_000597-T1,Pocillopora_meandrina_HIv1___RNAseq.g29284.t1,53.629,4.4899999999999995e-93,275,53.629,5.42e-93,275,53.629,4.4899999999999995e-93,275
FUN_000599-T1,Pocillopora_meandrina_HIv1___RNAseq.g29279.t1,63.542,2.18e-138,393,63.542,2.1e-131,376,63.542,2.18e-138,393
FUN_000606-T1,Pocillopora_meandrina_HIv1___RNAseq.13383_t,74.074,0,606,74.51,0,612,74.292,0,612
FUN_000607-T1,Pocillopora_meandrina_HIv1___RNAseq.g2497.t1,74.339,0,541,74.603,0,538,74.471,0,541
FUN_000608-T1,Pocillopora_meandrina_HIv1___RNAseq.g2496.t1,73.232,0,2213,73.399,0,2191,73.3155,0,2213
FUN_000609-T1,Pocillopora_meandrina_HIv1___RNAseq.g1721.t1,59.797,2.16e-100,296,59.797,3.3199999999999994e-106,311,59.797,3.3199999999999994e-106,311
FUN_000610-T1,Pocillopora_meandrina_HIv1___RNAseq.g1720.t1,66.423,2.41e-118,340,66.423,4.41e-118,339,66.423,2.41e-118,340
FUN_000611-T1,Pocillopora_meandrina_HIv1___RNAseq.g10002.t1,57.143,9.689999999999997e-176,517,57.143,1.28e-175,517,57.143,9.689999999999997e-176,517
FUN_000612-T1,Pocillopora_meandrina_HIv1___RNAseq.g1719.t1,82.039,1.81e-123,349,82.039,2.72e-123,349,82.039,1.81e-123,349
FUN_000614-T1,Pocillopora_meandrina_HIv1___RNAseq.g1715.t1,66.296,0,765,65.287,0,701,65.79150000000001,0,765
FUN_000615-T1,Pocillopora_meandrina_HIv1___RNAseq.g1714.t1,89.017,3.7e-115,324,89.017,4.6e-115,324,89.017,3.7e-115,324
FUN_000616-T1,Pocillopora_meandrina_HIv1___RNAseq.g1713.t1,67.273,1.3099999999999998e-88,256,67.273,1.63e-88,256,67.273,1.3099999999999998e-88,256
FUN_000617-T3,Pocillopora_meandrina_HIv1___RNAseq.g1710.t1,70.973,0,953,70.973,0,953,70.973,0,953
FUN_000618-T1,Pocillopora_meandrina_HIv1___TS.g4276.t2,64.946,0,904,63.252,0,953,64.099,0,953
FUN_000620-T1,Pocillopora_meandrina_HIv1___RNAseq.g1866.t1,73.845,0,1397,73.845,0,1409,73.845,0,1409
FUN_000637-T1,Pocillopora_meandrina_HIv1___RNAseq.g16016.t1,81.672,0,1077,81.672,0,1077,81.672,0,1077
FUN_000639-T1,Pocillopora_meandrina_HIv1___RNAseq.g1868.t2,78.251,0,1435,77.466,0,1402,77.85849999999999,0,1435
FUN_000640-T1,Pocillopora_meandrina_HIv1___RNAseq.g1812.t1,56.707,0,628,56.707,0,628,56.707,0,628
FUN_000641-T1,Pocillopora_meandrina_HIv1___TS.g17921.t4,57.055,0,1057,57.055,0,1085,57.055,0,1085
FUN_000642-T1,Pocillopora_meandrina_HIv1___RNAseq.g1811.t1,71.251,0,1185,71.251,0,1201,71.251,0,1201
FUN_000643-T2,Pocillopora_meandrina_HIv1___RNAseq.g1780.t1,47.789,0,952,48.011,0,915,47.900000000000006,0,952
FUN_000644-T1,Pocillopora_meandrina_HIv1___RNAseq.g1779.t1,60,4.64e-156,443,60,6.439999999999999e-156,443,60,4.64e-156,443
FUN_000645-T1,Pocillopora_meandrina_HIv1___RNAseq.g1773.t1,54.118,2.7299999999999996e-116,342,54.74,8.379999999999999e-121,353,54.429,8.379999999999999e-121,353
FUN_000856-T1,Pocillopora_meandrina_HIv1___RNAseq.g1864.t1,76.68,8.97e-154,429,76.68,1.1999999999999998e-153,429,76.68,8.97e-154,429
FUN_000857-T1,Pocillopora_meandrina_HIv1___RNAseq.g1863.t1,94.149,0,745,94.149,0,745,94.149,0,745
FUN_000859-T2,Pocillopora_meandrina_HIv1___RNAseq.g1862.t1,76.733,0,1316,76.733,0,1316,76.733,0,1316
FUN_000861-T1,Pocillopora_meandrina_HIv1___RNAseq.g1861.t1,47.84,0,563,47.04,0,553,47.44,0,563
FUN_000862-T1,Pocillopora_meandrina_HIv1___RNAseq.g1860.t1,76.423,4.4899999999999994e-144,402,76.423,5.349999999999999e-144,402,76.423,4.4899999999999994e-144,402
FUN_000863-T1,Pocillopora_meandrina_HIv1___RNAseq.g1859.t1,50.915,1.3899999999999999e-103,307,51.976,3.62e-108,319,51.445499999999996,3.62e-108,319
FUN_000865-T1,Pocillopora_meandrina_HIv1___RNAseq.g1855.t1,40.284,1.73e-47,155,40.284,2.0299999999999998e-47,155,40.284,1.73e-47,155
FUN_000867-T1,Pocillopora_meandrina_HIv1___RNAseq.g1836.t1,69.555,0,628,69.555,0,628,69.555,0,628
FUN_000870-T1,Pocillopora_meandrina_HIv1___RNAseq.g1813.t1,90.685,0,697,90.685,0,697,90.685,0,697
FUN_000871-T1,Pocillopora_meandrina_HIv1___RNAseq.g1814.t1,63.218,1.56e-147,419,63.218,2.36e-131,379,63.218,1.56e-147,419
FUN_000872-T1,Pocillopora_meandrina_HIv1___RNAseq.g1815.t1,53.005,3.7e-117,343,53.279,4.8399999999999987e-119,348,53.142,4.8399999999999987e-119,348
FUN_000873-T1,Pocillopora_meandrina_HIv1___RNAseq.g1816.t2,69.944,0,522,69.944,0,522,69.944,0,522
FUN_000876-T1,Pocillopora_meandrina_HIv1___RNAseq.g29425.t1,75.926,3.689999999999999e-119,337,75.926,4.409999999999999e-119,337,75.926,3.689999999999999e-119,337
FUN_000877-T1,Pocillopora_meandrina_HIv1___RNAseq.g29428.t1,82.648,9.4e-131,367,82.648,4.22e-141,393,82.648,4.22e-141,393
FUN_000878-T1,Pocillopora_meandrina_HIv1___RNAseq.g29429.t1,45.038,1.4e-100,303,45.038,1.81e-100,303,45.038,1.4e-100,303
FUN_000879-T1,Pocillopora_meandrina_HIv1___RNAseq.g29430.t1,81.277,0,1522,81.277,0,1547,81.277,0,1547
FUN_000880-T1,Pocillopora_meandrina_HIv1___RNAseq.g29432.t1,74.268,0,2011,74.268,0,2011,74.268,0,2011
FUN_000884-T1,Pocillopora_meandrina_HIv1___RNAseq.g29434.t1,41.333,4.8e-10,52.4,41.333,5.78e-10,52.4,41.333,4.8e-10,52.4
FUN_000885-T1,Pocillopora_meandrina_HIv1___RNAseq.g29436.t1,70.807,5.879999999999999e-81,255,70.807,3.09e-80,255,70.807,5.879999999999999e-81,255
FUN_000888-T1,Pocillopora_meandrina_HIv1___RNAseq.g29437.t2b,53.514,0,884,46.314,0,1060,49.914,0,1060
FUN_000889-T1,Pocillopora_meandrina_HIv1___RNAseq.g29438.t1,56.76,0,733,57.625,0,717,57.192499999999995,0,733
FUN_000891-T1,Pocillopora_meandrina_HIv1___RNAseq.g29442.t1,74.23,0,540,72.549,0,523,73.3895,0,540
FUN_000892-T1,Pocillopora_meandrina_HIv1___RNAseq.g29444.t1,80.153,0,1556,80.153,0,1545,80.153,0,1556
FUN_000894-T1,Pocillopora_meandrina_HIv1___RNAseq.g29445.t1,70.36,3.6999999999999995e-178,498,70.36,6.989999999999999e-173,485,70.36,3.6999999999999995e-178,498
FUN_000895-T1,Pocillopora_meandrina_HIv1___RNAseq.g29446.t1,64.643,1.5199999999999996e-119,344,66.429,9.1e-122,350,65.536,9.1e-122,350
FUN_000896-T1,Pocillopora_meandrina_HIv1___TS.g6634.t1,37.405,2.0599999999999998e-104,335,37.333,3.699999999999999e-107,343,37.369,3.699999999999999e-107,343
FUN_000898-T1,Pocillopora_meandrina_HIv1___RNAseq.g29449.t1,77.972,2.1099999999999997e-166,462,77.972,1.2299999999999997e-159,445,77.972,2.1099999999999997e-166,462
FUN_000899-T1,Pocillopora_meandrina_HIv1___RNAseq.g29450.t1,79.452,3.7399999999999996e-37,122,79.452,2.2499999999999998e-37,122,79.452,2.2499999999999998e-37,122
FUN_000900-T1,Pocillopora_meandrina_HIv1___RNAseq.g29451.t1,76.054,0,749,77.586,0,759,76.82,0,759
FUN_000903-T1,Pocillopora_meandrina_HIv1___RNAseq.g29452.t1,45.869,1.0099999999999999e-66,226,45.869,6.119999999999999e-60,209,45.869,1.0099999999999999e-66,226
FUN_000905-T1,Pocillopora_meandrina_HIv1___RNAseq.g29456.t1,71.126,0,1099,71.126,0,1113,71.126,0,1113
FUN_000908-T1,Pocillopora_meandrina_HIv1___RNAseq.g29495.t1,84.82,0,946,84.82,0,946,84.82,0,946
FUN_000909-T1,Pocillopora_meandrina_HIv1___RNAseq.g29494.t1,38.415,1.91e-32,115,41.497,8.32e-33,116,39.956,8.32e-33,116
FUN_000910-T1,Pocillopora_meandrina_HIv1___RNAseq.g29492.t1,80.415,0,650,80.275,0,652,80.345,0,652
FUN_000911-T1,Pocillopora_meandrina_HIv1___RNAseq.g29491.t1,74.933,0,585,74.933,0,586,74.933,0,586
FUN_000912-T1,Pocillopora_meandrina_HIv1___RNAseq.g29489.t1,65.53,0,1109,65.77,0,1122,65.65,0,1122
FUN_000914-T1,Pocillopora_meandrina_HIv1___RNAseq.g29486.t1,88.047,0,659,88.047,0,659,88.047,0,659
FUN_000915-T1,Pocillopora_meandrina_HIv1___RNAseq.g29485.t1,70.4,1.33e-136,389,70.4,2.01e-136,389,70.4,1.33e-136,389
FUN_000916-T1,Pocillopora_meandrina_HIv1___TS.g6672.t1,81.612,0,665,81.818,0,665,81.715,0,665
FUN_000918-T1,Pocillopora_meandrina_HIv1___RNAseq.g29483.t1,66.242,2.69e-70,209,66.242,3.19e-70,209,66.242,2.69e-70,209
FUN_000920-T1,Pocillopora_meandrina_HIv1___TS.g6665.t2,55.346,1e-51,162,55.975,2.2499999999999996e-52,164,55.6605,2.2499999999999996e-52,164
FUN_000922-T1,Pocillopora_meandrina_HIv1___RNAseq.g29474.t1,65.166,0,545,63.981,0,527,64.5735,0,545
FUN_000923-T1,Pocillopora_meandrina_HIv1___RNAseq.g29472.t1,58.824,5.07e-62,198,58.824,1.2599999999999999e-68,216,58.824,1.2599999999999999e-68,216
FUN_000924-T1,Pocillopora_meandrina_HIv1___RNAseq.g29471.t1,62.198,7.78e-128,372,61.93,1.0700000000000001e-123,362,62.064,7.78e-128,372
FUN_000925-T1,Pocillopora_meandrina_HIv1___RNAseq.g29469.t1,38.4,4.2e-32,128,38.314,8.09e-34,133,38.357,8.09e-34,133
FUN_000926-T1,Pocillopora_meandrina_HIv1___RNAseq.g29467.t1,58.079,0,525,57.112,0,521,57.5955,0,525
FUN_000927-T1,Pocillopora_meandrina_HIv1___RNAseq.g29466.t1,53.05,4.16e-94,285,51.302,1.68e-100,301,52.176,1.68e-100,301
FUN_000928-T1,Pocillopora_meandrina_HIv1___RNAseq.g29465.t1,71.942,2.65e-77,225,71.942,3.27e-77,225,71.942,2.65e-77,225
FUN_000929-T1,Pocillopora_meandrina_HIv1___RNAseq.g29464.t1,78.866,0,944,78.866,0,944,78.866,0,944
FUN_000930-T1,Pocillopora_meandrina_HIv1___RNAseq.g29463.t1,74.85,0,528,74.85,0,528,74.85,0,528
FUN_000931-T1,Pocillopora_meandrina_HIv1___RNAseq.g29462.t1,70.565,0,733,70.565,0,744,70.565,0,744
FUN_000932-T1,Pocillopora_meandrina_HIv1___RNAseq.g29460.t1,83.942,0,1168,83.942,0,1169,83.942,0,1169
FUN_000933-T1,Pocillopora_meandrina_HIv1___RNAseq.g29459.t1,40.055,0,726,39.89,0,755,39.9725,0,755
FUN_000934-T1,Pocillopora_meandrina_HIv1___RNAseq.g29458.t1,70.571,5.079999999999999e-148,421,71.714,3.3799999999999997e-162,457,71.1425,3.3799999999999997e-162,457
FUN_000935-T1,Pocillopora_meandrina_HIv1___RNAseq.g29457.t1,84.277,0,570,84.277,0,570,84.277,0,570
FUN_000943-T1,Pocillopora_meandrina_HIv1___RNAseq.g29499.t1,74.427,9.840000000000001e-154,431,74.427,1.0199999999999998e-153,431,74.427,9.840000000000001e-154,431
FUN_000944-T1,Pocillopora_meandrina_HIv1___RNAseq.g29500.t1,86.567,0,740,86.567,0,740,86.567,0,740
FUN_000945-T1,Pocillopora_meandrina_HIv1___RNAseq.g29501.t1,66.234,0,761,66.721,0,747,66.47749999999999,0,761
FUN_000946-T1,Pocillopora_meandrina_HIv1___TS.g6689.t1a,67.568,2.1199999999999998e-88,262,67.568,2.6699999999999996e-88,262,67.568,2.1199999999999998e-88,262
FUN_000948-T1,Pocillopora_meandrina_HIv1___TS.g6689.t1b,64.598,0,574,65.217,0,576,64.9075,0,576
FUN_000953-T1,Pocillopora_meandrina_HIv1___RNAseq.g29503.t1,76.667,3.82e-86,248,76.667,4.56e-86,248,76.667,3.82e-86,248
FUN_000956-T1,Pocillopora_meandrina_HIv1___RNAseq.g2481.t1,40.741,1.7899999999999998e-37,136,40.741,7.13e-38,136,40.741,7.13e-38,136
FUN_000957-T1,Pocillopora_meandrina_HIv1___RNAseq.g29507.t1,45.135,0,849,45.135,0,838,45.135,0,849
FUN_000959-T1,Pocillopora_meandrina_HIv1___RNAseq.g2549.t1,41.885,0,996,43.448,0,707,42.6665,0,996
FUN_000960-T1,Pocillopora_meandrina_HIv1___RNAseq.13437_t,85.637,0,1607,85.637,0,1607,85.637,0,1607
FUN_000961-T1,Pocillopora_meandrina_HIv1___TS.g5059.t2,67.169,0,1335,67.169,0,1338,67.169,0,1338
FUN_000962-T1,Pocillopora_meandrina_HIv1___TS.g5027.t1,56.425,0,606,57.505,0,595,56.965,0,606
FUN_000964-T1,Pocillopora_meandrina_HIv1___RNAseq.g23915.t1,36.782,6.54e-92,286,36.782,7.55e-92,286,36.782,6.54e-92,286
FUN_000965-T1,Pocillopora_meandrina_HIv1___RNAseq.g12015.t1,31.034,1.59e-8,52.8,31.034,2.94e-9,52.4,31.034,2.94e-9,52.8
FUN_000967-T1,Pocillopora_meandrina_HIv1___TS.g6347.t1,55.714,9.16e-51,173,55.714,3.8300000000000002e-50,173,55.714,9.16e-51,173
FUN_000968-T1,Pocillopora_meandrina_HIv1___RNAseq.20070_t,66.032,1.8699999999999996e-159,453,66.032,1.8099999999999997e-159,453,66.032,1.8099999999999997e-159,453
FUN_000971-T1,Pocillopora_meandrina_HIv1___RNAseq.g29136.t1,69.492,0,1035,69.492,0,1035,69.492,0,1035
FUN_000972-T1,Pocillopora_meandrina_HIv1___RNAseq.g29135.t2,66.953,0,647,66.094,0,631,66.5235,0,647
FUN_000973-T1,Pocillopora_meandrina_HIv1___RNAseq.g29134.t1,66.134,1.01e-145,413,66.134,2.0799999999999997e-153,432,66.134,2.0799999999999997e-153,432
FUN_000976-T1,Pocillopora_meandrina_HIv1___TS.g11754.t1,40.65,9.91e-32,115,40.65,2.4799999999999996e-31,115,40.65,9.91e-32,115
FUN_000977-T1,Pocillopora_meandrina_HIv1___RNAseq.g29137.t1,69.827,0,1264,69.827,0,1228,69.827,0,1264
FUN_000980-T1,Pocillopora_meandrina_HIv1___RNAseq.g29142.t1,80.27,0,647,80.27,0,647,80.27,0,647
FUN_000987-T1,Pocillopora_meandrina_HIv1___RNAseq.g29210.t1,62.66,0,1164,62.872,0,1178,62.766,0,1178
FUN_000988-T1,Pocillopora_meandrina_HIv1___RNAseq.g29209.t1,79.046,0,940,79.387,0,977,79.2165,0,977
FUN_000989-T1,Pocillopora_meandrina_HIv1___TS.g6419.t2,84.574,1.3799999999999998e-121,345,84.574,1.3999999999999998e-121,346,84.574,1.3799999999999998e-121,346
FUN_000990-T1,Pocillopora_meandrina_HIv1___RNAseq.g29207.t1,63.971,1.34e-51,159,60.294,2.52e-45,144,62.13249999999999,1.34e-51,159
FUN_000991-T1,Pocillopora_meandrina_HIv1___RNAseq.g29197.t1,30.088,5.2e-17,76.3,30.088,8.11e-17,76.3,30.088,5.2e-17,76.3
FUN_000992-T1,Pocillopora_meandrina_HIv1___RNAseq.g29194.t1,91.218,0,679,91.218,0,679,91.218,0,679
FUN_000994-T1,Pocillopora_meandrina_HIv1___RNAseq.g29192.t1,79.924,6.269999999999999e-152,424,79.924,6.7599999999999995e-161,447,79.924,6.7599999999999995e-161,447
FUN_000995-T1,Pocillopora_meandrina_HIv1___RNAseq.g29191.t1,39.572,1.47e-41,141,39.572,2.5e-41,141,39.572,1.47e-41,141
FUN_000996-T1,Pocillopora_meandrina_HIv1___RNAseq.g29189.t1,45.37,3.47e-22,85.1,44.8,5.36e-18,74.3,45.084999999999994,3.47e-22,85.1
FUN_000997-T1,Pocillopora_meandrina_HIv1___RNAseq.g29181.t1,55.102,2.01e-51,160,55.102,2.39e-51,160,55.102,2.01e-51,160
FUN_001003-T1,Pocillopora_meandrina_HIv1___RNAseq.g29177.t1,34.503,1.67e-24,94,34.969,2.07e-24,94,34.736000000000004,1.67e-24,94
FUN_001004-T1,Pocillopora_meandrina_HIv1___RNAseq.g29176.t1,52.459,2.52e-46,149,52.459,2.49e-46,149,52.459,2.49e-46,149
FUN_001005-T1,Pocillopora_meandrina_HIv1___TS.g6390.t1,37.5,1.88e-33,118,37.5,2.1200000000000002e-33,118,37.5,1.88e-33,118
FUN_001006-T1,Pocillopora_meandrina_HIv1___RNAseq.g29174.t1,59.365,0,1963,59.292,0,1980,59.328500000000005,0,1980
FUN_001007-T1,Pocillopora_meandrina_HIv1___RNAseq.g29172.t1,48.693,4.89e-92,276,48.693,1.1099999999999999e-94,283,48.693,1.1099999999999999e-94,283
FUN_001008-T1,Pocillopora_meandrina_HIv1___RNAseq.g29171.t1,47.599,0,739,47.21,0,692,47.4045,0,739
FUN_001009-T1,Pocillopora_meandrina_HIv1___TS.g6384.t1,55.628,0,878,55.628,0,878,55.628,0,878
FUN_001010-T1,Pocillopora_meandrina_HIv1___RNAseq.g29165.t1,57.431,2.2799999999999994e-152,435,57.431,2.5599999999999995e-152,435,57.431,2.2799999999999994e-152,435
FUN_001011-T1,Pocillopora_meandrina_HIv1___RNAseq.g29164.t1,72.458,3.3399999999999995e-116,331,72.458,3.1e-123,349,72.458,3.1e-123,349
FUN_001012-T1,Pocillopora_meandrina_HIv1___TS.g6378.t1,73.868,0,1755,73.868,0,1751,73.868,0,1755
FUN_001013-T1,Pocillopora_meandrina_HIv1___RNAseq.g29162.t1,69.604,6.51e-114,324,69.604,7.3e-114,324,69.604,6.51e-114,324
FUN_001014-T1,Pocillopora_meandrina_HIv1___RNAseq.g29161.t1,97.462,1.0199999999999998e-144,400,97.462,1.2099999999999998e-144,400,97.462,1.0199999999999998e-144,400
FUN_001016-T1,Pocillopora_meandrina_HIv1___RNAseq.g29160.t1,48.602,0,730,48.602,0,725,48.602,0,730
FUN_001017-T2,Pocillopora_meandrina_HIv1___RNAseq.g29159.t1,64.819,0,566,64.819,0,566,64.819,0,566
FUN_001018-T1,Pocillopora_meandrina_HIv1___RNAseq.g29549.t1,52.222,0,550,52.222,0,550,52.222,0,550
FUN_001019-T1,Pocillopora_meandrina_HIv1___RNAseq.g29550.t1,72.743,0,1711,72.828,0,1717,72.7855,0,1717
FUN_001020-T1,Pocillopora_meandrina_HIv1___RNAseq.g29551.t1,66.355,5.4e-104,298,66.355,6.359999999999999e-104,298,66.355,5.4e-104,298
FUN_001021-T1,Pocillopora_meandrina_HIv1___RNAseq.g29605.t1,73.737,1.3099999999999998e-158,449,74.747,9.979999999999999e-159,450,74.24199999999999,9.979999999999999e-159,450
FUN_001025-T1,Pocillopora_meandrina_HIv1___RNAseq.g16888.t1,34.006,1.89e-41,148,34.006,7.34e-39,141,34.006,1.89e-41,148
FUN_001026-T1,Pocillopora_meandrina_HIv1___RNAseq.g29609.t1,42.593,1.89e-135,424,43.515,1.0199999999999999e-138,433,43.054,1.0199999999999999e-138,433
FUN_001028-T1,Pocillopora_meandrina_HIv1___RNAseq.g29614.t1,51.571,1.64e-110,334,53.226,7.219999999999999e-109,330,52.3985,1.64e-110,334
FUN_001031-T1,Pocillopora_meandrina_HIv1___RNAseq.g29618.t2,59.028,7.289999999999999e-96,284,61.484,3.739999999999999e-99,293,60.256,3.739999999999999e-99,293
FUN_001032-T1,Pocillopora_meandrina_HIv1___RNAseq.g29619.t1,55.932,8.94e-122,355,55.932,3.7e-123,359,55.932,3.7e-123,359
FUN_001033-T1,Pocillopora_meandrina_HIv1___RNAseq.g29620.t2,40.923,5.5100000000000006e-73,232,40.923,5.66e-73,232,40.923,5.5100000000000006e-73,232
FUN_001034-T1,Pocillopora_meandrina_HIv1___RNAseq.g29623.t1,38.023,4.179999999999999e-110,342,38.74,1.03e-113,351,38.3815,1.03e-113,351
FUN_001040-T1,Pocillopora_meandrina_HIv1___RNAseq.g29633.t1,64.899,0,553,64.899,0,553,64.899,0,553
FUN_001041-T1,Pocillopora_meandrina_HIv1___TS.g6804.t1,80,0,813,80,0,813,80,0,813
FUN_001043-T1,Pocillopora_meandrina_HIv1___RNAseq.g4491.t1,45.408,3.24e-39,137,45.408,1.48e-39,137,45.408,1.48e-39,137
FUN_001044-T1,Pocillopora_meandrina_HIv1___TS.g6802.t1a,40.909,1.31e-17,76.6,46.364,2.09e-24,94.4,43.6365,2.09e-24,94.4
FUN_001046-T1,Pocillopora_meandrina_HIv1___TS.g6802.t1b,52.273,5.89e-103,310,54.408,1.4799999999999997e-112,335,53.340500000000006,1.4799999999999997e-112,335
FUN_001047-T1,Pocillopora_meandrina_HIv1___RNAseq.g4933.t1,57.77,1.04e-104,317,57.77,6.6000000000000005e-105,317,57.77,6.6000000000000005e-105,317
FUN_001048-T1,Pocillopora_meandrina_HIv1___TS.g6801.t1,46.75,3.58e-49,171,47.631,2.69e-56,190,47.1905,2.69e-56,190
FUN_001049-T1,Pocillopora_meandrina_HIv1___RNAseq.g29627.t1,71.933,0,827,71.933,0,803,71.933,0,827
FUN_001051-T1,Pocillopora_meandrina_HIv1___RNAseq.g29625.t1,78.534,0,952,78.534,0,952,78.534,0,952
FUN_001052-T1,Pocillopora_meandrina_HIv1___RNAseq.g29624.t1,71.946,4.899999999999999e-107,308,71.946,2.3999999999999996e-99,288,71.946,4.899999999999999e-107,308
FUN_001053-T1,Pocillopora_meandrina_HIv1___RNAseq.g29644.t1,82.905,0,1598,82.905,0,1598,82.905,0,1598
FUN_001054-T1,Pocillopora_meandrina_HIv1___RNAseq.g29645.t1,68.694,0,620,68.694,0,632,68.694,0,632
FUN_001058-T1,Pocillopora_meandrina_HIv1___RNAseq.g29646.t1,60,4.39e-6,39.7,60,5.16e-6,39.7,60,4.39e-6,39.7
FUN_001059-T1,Pocillopora_meandrina_HIv1___RNAseq.g29647.t1,71.601,0,503,71.601,0,503,71.601,0,503
FUN_001061-T2,Pocillopora_meandrina_HIv1___RNAseq.g29648.t1,59.43,0,1051,63.91,0,1055,61.67,0,1055
FUN_001062-T1,Pocillopora_meandrina_HIv1___RNAseq.g29651.t1,78.344,0,517,78.344,0,517,78.344,0,517
FUN_001063-T1,Pocillopora_meandrina_HIv1___RNAseq.g29652.t1,92.029,4.49e-92,266,92.029,5.68e-92,267,92.029,4.49e-92,267
FUN_001064-T1,Pocillopora_meandrina_HIv1___RNAseq.g29653.t1,68.865,0,1077,68.865,0,1069,68.865,0,1077
FUN_001065-T2,Pocillopora_meandrina_HIv1___TS.g6827.t1,49.112,0,4024,49.131,0,4058,49.1215,0,4058
FUN_001066-T1,Pocillopora_meandrina_HIv1___RNAseq.g29655.t1,62.192,0,938,60.523,0,945,61.3575,0,945
FUN_001067-T1,Pocillopora_meandrina_HIv1___RNAseq.g29656.t1,63.48,0,943,63.48,0,957,63.48,0,957
FUN_001068-T1,Pocillopora_meandrina_HIv1___RNAseq.g29658.t1,73.667,0,3159,73.667,0,3159,73.667,0,3159
FUN_001071-T1,Pocillopora_meandrina_HIv1___RNAseq.g29659.t2,66.808,0,962,66.808,0,962,66.808,0,962
FUN_001072-T1,Pocillopora_meandrina_HIv1___TS.g6834.t1,79.355,1.0499999999999999e-94,270,79.355,2.51e-86,249,79.355,1.0499999999999999e-94,270
FUN_001075-T1,Pocillopora_meandrina_HIv1___RNAseq.g29662.t2,70.601,0,645,72.055,0,639,71.328,0,645
FUN_001076-T1,Pocillopora_meandrina_HIv1___RNAseq.g2716.t1,75.773,0,1551,75.773,0,1523,75.773,0,1551
FUN_001077-T1,Pocillopora_meandrina_HIv1___TS.g5224.t1,41.159,1.2799999999999999e-82,260,41.159,1.24e-82,259,41.159,1.24e-82,260
FUN_001078-T1,Pocillopora_meandrina_HIv1___TS.g5223.t1a,62.857,5.9999999999999996e-92,270,62.857,6.9e-92,270,62.857,5.9999999999999996e-92,270
FUN_001079-T1,Pocillopora_meandrina_HIv1___RNAseq.g2713.t1,61.951,0,786,61.951,0,761,61.951,0,786
FUN_001081-T1,Pocillopora_meandrina_HIv1___RNAseq.g2712.t1,86.885,0,857,86.885,0,857,86.885,0,857
FUN_001082-T1,Pocillopora_meandrina_HIv1___RNAseq.g2711.t1,86.728,0,590,86.728,0,590,86.728,0,590
FUN_001083-T1,Pocillopora_meandrina_HIv1___RNAseq.g2710.t1,57.258,6.24e-147,420,57.258,3.1399999999999995e-159,451,57.258,3.1399999999999995e-159,451
FUN_001084-T2,Pocillopora_meandrina_HIv1___RNAseq.g2709.t1,59.589,5.7e-111,325,59.589,2.16e-123,357,59.589,2.16e-123,357
FUN_001085-T1,Pocillopora_meandrina_HIv1___RNAseq.g29389.t1,61.165,0,516,61.165,0,516,61.165,0,516
FUN_001086-T1,Pocillopora_meandrina_HIv1___RNAseq.g29387.t1,62.947,0,718,61.94,0,907,62.4435,0,907
FUN_001087-T1,Pocillopora_meandrina_HIv1___RNAseq.g29386.t1,65.789,2.2499999999999995e-107,311,65.789,2.15e-108,314,65.789,2.15e-108,314
FUN_001088-T1,Pocillopora_meandrina_HIv1___RNAseq.g29383.t1,70.693,0,762,70.87,0,762,70.7815,0,762
FUN_001089-T1,Pocillopora_meandrina_HIv1___RNAseq.g29382.t1,66.071,2.8199999999999995e-143,405,63.816,1.7599999999999999e-146,413,64.9435,1.7599999999999999e-146,413
