"","name","module","type"
"6635","FUN_001668","ME4","gene"
"6636","FUN_001778","ME4","gene"
"6637","FUN_001856","ME4","gene"
"6638","FUN_005890","ME4","gene"
"6639","FUN_005990","ME4","gene"
"6640","FUN_006021","ME4","gene"
"6641","FUN_006202","ME4","gene"
"6642","FUN_006255","ME4","gene"
"6643","FUN_006368","ME4","gene"
"6644","FUN_006423","ME4","gene"
"6645","FUN_006413","ME4","gene"
"6646","FUN_006580","ME4","gene"
"6647","FUN_006463","ME4","gene"
"6648","FUN_006652","ME4","gene"
"6649","FUN_006703","ME4","gene"
"6650","FUN_006823","ME4","gene"
"6651","FUN_006837","ME4","gene"
"6652","FUN_006857","ME4","gene"
"6653","FUN_006875","ME4","gene"
"6654","FUN_006995","ME4","gene"
"6655","FUN_007070","ME4","gene"
"6656","FUN_007100","ME4","gene"
"6657","FUN_007606","ME4","gene"
"6658","FUN_007707","ME4","gene"
"6659","FUN_007894","ME4","gene"
"6660","FUN_007948","ME4","gene"
"6661","FUN_008045","ME4","gene"
"6662","FUN_008188","ME4","gene"
"6663","FUN_008129","ME4","gene"
"6664","FUN_008152","ME4","gene"
"6665","FUN_008275","ME4","gene"
"6666","FUN_008316","ME4","gene"
"6667","FUN_008591","ME4","gene"
"6668","FUN_008753","ME4","gene"
"6669","FUN_008935","ME4","gene"
"6670","FUN_008974","ME4","gene"
"6671","FUN_009054","ME4","gene"
"6672","FUN_009295","ME4","gene"
"6673","FUN_009297","ME4","gene"
"6674","FUN_009426","ME4","gene"
"6675","FUN_009399","ME4","gene"
"6676","FUN_009483","ME4","gene"
"6677","FUN_009503","ME4","gene"
"6678","FUN_009535","ME4","gene"
"6679","FUN_009625","ME4","gene"
"6680","FUN_009782","ME4","gene"
"6681","FUN_009829","ME4","gene"
"6682","FUN_010628","ME4","gene"
"6683","FUN_010633","ME4","gene"
"6684","FUN_010634","ME4","gene"
"6685","FUN_010660","ME4","gene"
"6686","FUN_010709","ME4","gene"
"6687","FUN_010721","ME4","gene"
"6688","FUN_010791","ME4","gene"
"6689","FUN_010836","ME4","gene"
"6690","FUN_010992","ME4","gene"
"6691","FUN_011001","ME4","gene"
"6692","FUN_011013","ME4","gene"
"6693","FUN_011121","ME4","gene"
"6694","FUN_011355","ME4","gene"
"6695","FUN_011716","ME4","gene"
"6696","FUN_012156","ME4","gene"
"6697","FUN_012292","ME4","gene"
"6698","FUN_012355","ME4","gene"
"6699","FUN_012448","ME4","gene"
"6700","FUN_012593","ME4","gene"
"6701","FUN_012779","ME4","gene"
"6702","FUN_012795","ME4","gene"
"6703","FUN_012796","ME4","gene"
"6704","FUN_012913","ME4","gene"
"6705","FUN_013089","ME4","gene"
"6706","FUN_013143","ME4","gene"
"6707","FUN_013145","ME4","gene"
"6708","FUN_013599","ME4","gene"
"6709","FUN_013510","ME4","gene"
"6710","FUN_014431","ME4","gene"
"6711","FUN_014785","ME4","gene"
"6712","FUN_014956","ME4","gene"
"6713","FUN_015997","ME4","gene"
"6714","FUN_016066","ME4","gene"
"6715","FUN_016082","ME4","gene"
"6716","FUN_016181","ME4","gene"
"6717","FUN_016236","ME4","gene"
"6718","FUN_016332","ME4","gene"
"6719","FUN_016500","ME4","gene"
"6720","FUN_016656","ME4","gene"
"6721","FUN_016695","ME4","gene"
"6722","FUN_016916","ME4","gene"
"6723","FUN_018078","ME4","gene"
"6724","FUN_018077","ME4","gene"
"6725","FUN_018147","ME4","gene"
"6726","FUN_018400","ME4","gene"
"6727","FUN_018271","ME4","gene"
"6728","FUN_018279","ME4","gene"
"6729","FUN_018341","ME4","gene"
"6730","FUN_018164","ME4","gene"
"6731","FUN_018182","ME4","gene"
"6732","FUN_018184","ME4","gene"
"6733","FUN_018268","ME4","gene"
"6734","FUN_018364","ME4","gene"
"6735","FUN_018524","ME4","gene"
"6736","FUN_018848","ME4","gene"
"6737","FUN_018908","ME4","gene"
"6738","FUN_018948","ME4","gene"
"6739","FUN_019134","ME4","gene"
"6740","FUN_019330","ME4","gene"
"6741","FUN_019334","ME4","gene"
"6742","FUN_019432","ME4","gene"
"6743","FUN_019830","ME4","gene"
"6744","FUN_020944","ME4","gene"
"6745","FUN_021453","ME4","gene"
"6746","FUN_022030","ME4","gene"
"6747","FUN_022088","ME4","gene"
"6748","FUN_022196","ME4","gene"
"6749","FUN_022258","ME4","gene"
"6750","FUN_022267","ME4","gene"
"6751","FUN_022330","ME4","gene"
"6752","FUN_022354","ME4","gene"
"6753","FUN_022358","ME4","gene"
"6754","FUN_022369","ME4","gene"
"6755","FUN_022446","ME4","gene"
"6756","FUN_022495","ME4","gene"
"6757","FUN_022490","ME4","gene"
"6758","FUN_022489","ME4","gene"
"6759","FUN_022533","ME4","gene"
"6760","FUN_022850","ME4","gene"
"6761","FUN_022960","ME4","gene"
"6762","FUN_022991","ME4","gene"
"6763","FUN_023121","ME4","gene"
"6764","FUN_023138","ME4","gene"
"6765","FUN_023320","ME4","gene"
"6766","FUN_023358","ME4","gene"
"6767","FUN_023435","ME4","gene"
"6768","FUN_024019","ME4","gene"
"6769","FUN_024071","ME4","gene"
"6770","FUN_024074","ME4","gene"
"6771","FUN_024133","ME4","gene"
"6772","FUN_024151","ME4","gene"
"6773","FUN_024143","ME4","gene"
"6774","FUN_024153","ME4","gene"
"6775","FUN_024263","ME4","gene"
"6776","FUN_024283","ME4","gene"
"6777","FUN_024302","ME4","gene"
"6778","FUN_024318","ME4","gene"
"6779","FUN_024384","ME4","gene"
"6780","FUN_024403","ME4","gene"
"6781","FUN_024487","ME4","gene"
"6782","FUN_024498","ME4","gene"
"6783","FUN_024503","ME4","gene"
"6784","FUN_024641","ME4","gene"
"6785","FUN_024708","ME4","gene"
"6786","FUN_024711","ME4","gene"
"6787","FUN_024733","ME4","gene"
"6788","FUN_024814","ME4","gene"
"6789","FUN_024885","ME4","gene"
"6790","FUN_025087","ME4","gene"
"6791","FUN_025108","ME4","gene"
"6792","FUN_025290","ME4","gene"
"6793","FUN_025326","ME4","gene"
"6794","FUN_025600","ME4","gene"
"6795","FUN_025673","ME4","gene"
"6796","FUN_025694","ME4","gene"
"6797","FUN_025825","ME4","gene"
"6798","FUN_025911","ME4","gene"
"6799","FUN_025946","ME4","gene"
"6800","FUN_025947","ME4","gene"
"6801","FUN_025982","ME4","gene"
"6802","FUN_026101","ME4","gene"
"6803","FUN_026148","ME4","gene"
"6804","FUN_026167","ME4","gene"
"6805","FUN_026200","ME4","gene"
"6806","FUN_026224","ME4","gene"
"6807","FUN_026242","ME4","gene"
"6808","FUN_026244","ME4","gene"
"6809","FUN_026469","ME4","gene"
"6810","FUN_026479","ME4","gene"
"6811","FUN_026503","ME4","gene"
"6812","FUN_026527","ME4","gene"
"6813","FUN_026679","ME4","gene"
"6814","FUN_027211","ME4","gene"
"6815","FUN_027230","ME4","gene"
"6816","FUN_027752","ME4","gene"
"6817","FUN_027801","ME4","gene"
"6818","FUN_027788","ME4","gene"
"6819","FUN_027848","ME4","gene"
"6820","FUN_027937","ME4","gene"
"6821","FUN_027945","ME4","gene"
"6822","FUN_028089","ME4","gene"
"6823","FUN_028091","ME4","gene"
"6824","FUN_028238","ME4","gene"
"6825","FUN_028507","ME4","gene"
"6826","FUN_028689","ME4","gene"
"6827","FUN_028803","ME4","gene"
"6828","FUN_028847","ME4","gene"
"6829","FUN_028896","ME4","gene"
"6830","FUN_029055","ME4","gene"
"6831","FUN_029096","ME4","gene"
"6832","FUN_029165","ME4","gene"
"6833","FUN_029395","ME4","gene"
"6834","FUN_029397","ME4","gene"
"6835","FUN_029487","ME4","gene"
"6836","FUN_030057","ME4","gene"
"6837","FUN_031275","ME4","gene"
"6838","FUN_031551","ME4","gene"
"6839","FUN_031619","ME4","gene"
"6840","FUN_031795","ME4","gene"
"6841","FUN_031887","ME4","gene"
"6842","FUN_031988","ME4","gene"
"6843","FUN_032007","ME4","gene"
"6844","FUN_032338","ME4","gene"
"6845","FUN_032344","ME4","gene"
"6846","FUN_032403","ME4","gene"
"6847","FUN_032648","ME4","gene"
"6848","FUN_032663","ME4","gene"
"6849","FUN_032790","ME4","gene"
"6850","FUN_032788","ME4","gene"
"6851","FUN_032829","ME4","gene"
"6852","FUN_032876","ME4","gene"
"6853","FUN_032915","ME4","gene"
"6854","FUN_032923","ME4","gene"
"6855","FUN_032987","ME4","gene"
"6856","FUN_032992","ME4","gene"
"6857","FUN_033039","ME4","gene"
"6858","FUN_033198","ME4","gene"
"6859","FUN_033671","ME4","gene"
"6860","FUN_033801","ME4","gene"
"6861","FUN_033894","ME4","gene"
"6862","FUN_033940","ME4","gene"
"6863","FUN_033979","ME4","gene"
"6864","FUN_034020","ME4","gene"
"6865","FUN_034058","ME4","gene"
"6866","FUN_034059","ME4","gene"
"6867","FUN_034103","ME4","gene"
"6868","FUN_034167","ME4","gene"
"6869","FUN_034323","ME4","gene"
"6870","FUN_034859","ME4","gene"
"6871","FUN_035008","ME4","gene"
"6872","FUN_035607","ME4","gene"
"6873","FUN_035613","ME4","gene"
"6874","FUN_035650","ME4","gene"
"6875","FUN_035832","ME4","gene"
"6876","FUN_035882","ME4","gene"
"6877","FUN_036051","ME4","gene"
"6878","FUN_036064","ME4","gene"
"6879","FUN_036081","ME4","gene"
"6880","FUN_036213","ME4","gene"
"6881","FUN_036249","ME4","gene"
"6882","FUN_036876","ME4","gene"
"6883","FUN_037022","ME4","gene"
"6884","FUN_037062","ME4","gene"
"6885","FUN_037169","ME4","gene"
"6886","FUN_037197","ME4","gene"
"6887","FUN_037227","ME4","gene"
"6888","FUN_037315","ME4","gene"
"6889","FUN_037378","ME4","gene"
"6890","FUN_037419","ME4","gene"
"6891","FUN_037420","ME4","gene"
"6892","FUN_037463","ME4","gene"
"6893","FUN_037510","ME4","gene"
"6894","FUN_037685","ME4","gene"
"6895","FUN_037812","ME4","gene"
"6896","FUN_037816","ME4","gene"
"6897","FUN_038065","ME4","gene"
"6898","FUN_038123","ME4","gene"
"6899","FUN_038142","ME4","gene"
"6900","FUN_038187","ME4","gene"
"6901","FUN_038370","ME4","gene"
"6902","FUN_038455","ME4","gene"
"6903","FUN_038574","ME4","gene"
"6904","FUN_038617","ME4","gene"
"6905","FUN_038639","ME4","gene"
"6906","FUN_038702","ME4","gene"
"6907","FUN_038825","ME4","gene"
"6908","FUN_039028","ME4","gene"
"6909","FUN_039362","ME4","gene"
"6910","FUN_039361","ME4","gene"
"6911","FUN_039740","ME4","gene"
"6912","FUN_039851","ME4","gene"
"6913","FUN_039929","ME4","gene"
"6914","FUN_040071","ME4","gene"
"6915","FUN_040067","ME4","gene"
"6916","FUN_040171","ME4","gene"
"6917","FUN_040283","ME4","gene"
"6918","FUN_040511","ME4","gene"
"6919","FUN_040515","ME4","gene"
"6920","FUN_041476","ME4","gene"
"6921","FUN_041551","ME4","gene"
"6922","FUN_041601","ME4","gene"
"6923","FUN_041685","ME4","gene"
"6924","FUN_041827","ME4","gene"
"6925","FUN_041906","ME4","gene"
"6926","FUN_041957","ME4","gene"
"6927","FUN_042624","ME4","gene"
"6928","FUN_042675","ME4","gene"
"6929","FUN_043005","ME4","gene"
"6930","FUN_043166","ME4","gene"
"6931","FUN_043364","ME4","gene"
"6932","FUN_043378","ME4","gene"
"6933","FUN_043436","ME4","gene"
"6934","FUN_043459","ME4","gene"
"6935","FUN_043609","ME4","gene"
"6936","FUN_043622","ME4","gene"
"6937","FUN_043671","ME4","gene"
"6938","FUN_044356","ME4","gene"
"6939","FUN_002193","ME4","gene"
"6940","FUN_003963","ME4","gene"
"6941","FUN_003966","ME4","gene"
"6942","FUN_004814","ME4","gene"
"6943","FUN_009256","ME4","gene"
"6944","FUN_019482","ME4","gene"
"6945","FUN_025042","ME4","gene"
"6946","FUN_028197","ME4","gene"
"6947","FUN_034824","ME4","gene"
"6948","FUN_002410","ME4","gene"
"6949","FUN_002405","ME4","gene"
"6950","FUN_002434","ME4","gene"
"6951","FUN_002578","ME4","gene"
"6952","FUN_002654","ME4","gene"
"6953","FUN_002542","ME4","gene"
"6954","FUN_003216","ME4","gene"
"6955","FUN_003223","ME4","gene"
"6956","FUN_003585","ME4","gene"
"6957","FUN_003624","ME4","gene"
"6958","FUN_003757","ME4","gene"
"6959","FUN_003840","ME4","gene"
"6960","FUN_003810","ME4","gene"
"6961","FUN_003895","ME4","gene"
"6962","FUN_003899","ME4","gene"
"6963","FUN_003969","ME4","gene"
"6964","FUN_003987","ME4","gene"
"6965","FUN_004129","ME4","gene"
"6966","FUN_004187","ME4","gene"
"6967","FUN_004278","ME4","gene"
"6968","FUN_004305","ME4","gene"
"6969","FUN_004395","ME4","gene"
"6970","FUN_004459","ME4","gene"
"6971","FUN_004521","ME4","gene"
"6972","FUN_004525","ME4","gene"
"6973","FUN_004637","ME4","gene"
"6974","FUN_004616","ME4","gene"
"6975","FUN_004640","ME4","gene"
"6976","FUN_004642","ME4","gene"
"6977","FUN_004658","ME4","gene"
"6978","FUN_004683","ME4","gene"
"6979","FUN_004696","ME4","gene"
"6980","FUN_004713","ME4","gene"
"6981","FUN_004717","ME4","gene"
"6982","FUN_004754","ME4","gene"
"6983","FUN_004726","ME4","gene"
"6984","FUN_004728","ME4","gene"
"6985","FUN_004805","ME4","gene"
"6986","FUN_004809","ME4","gene"
"6987","FUN_004838","ME4","gene"
"6988","FUN_004939","ME4","gene"
"6989","FUN_004929","ME4","gene"
"6990","FUN_004979","ME4","gene"
"6991","FUN_004980","ME4","gene"
"6992","FUN_004981","ME4","gene"
"6993","FUN_005036","ME4","gene"
"6994","FUN_005045","ME4","gene"
"6995","FUN_005101","ME4","gene"
"6996","FUN_005169","ME4","gene"
"6997","FUN_005370","ME4","gene"
"6998","FUN_005373","ME4","gene"
"6999","FUN_005468","ME4","gene"
"7000","FUN_000202","ME4","gene"
"7001","FUN_000279","ME4","gene"
"7002","FUN_000348","ME4","gene"
"7003","FUN_000409","ME4","gene"
"7004","FUN_000860","ME4","gene"
"7005","FUN_000995","ME4","gene"
"7006","FUN_000999","ME4","gene"
"7007","FUN_001010","ME4","gene"
"7008","FUN_001111","ME4","gene"
"7009","FUN_001259","ME4","gene"
"7010","FUN_001275","ME4","gene"
"7011","FUN_001477","ME4","gene"
"7012","FUN_001480","ME4","gene"
"7013","FUN_001483","ME4","gene"
"7014","FUN_001521","ME4","gene"
"7015","FUN_001572","ME4","gene"
"7016","FUN_001623","ME4","gene"
"7017","FUN_001727","ME4","gene"
"7018","FUN_001762","ME4","gene"
"7019","FUN_001755","ME4","gene"
"7020","FUN_001848","ME4","gene"
"7021","FUN_001983","ME4","gene"
"7022","FUN_002089","ME4","gene"
"7023","FUN_005781","ME4","gene"
"7024","FUN_005836","ME4","gene"
"7025","FUN_005874","ME4","gene"
"7026","FUN_006114","ME4","gene"
"7027","FUN_006120","ME4","gene"
"7028","FUN_006154","ME4","gene"
"7029","FUN_006358","ME4","gene"
"7030","FUN_006421","ME4","gene"
"7031","FUN_006469","ME4","gene"
"7032","FUN_006464","ME4","gene"
"7033","FUN_006692","ME4","gene"
"7034","FUN_006694","ME4","gene"
"7035","FUN_006856","ME4","gene"
"7036","FUN_006862","ME4","gene"
"7037","FUN_006876","ME4","gene"
"7038","FUN_006983","ME4","gene"
"7039","FUN_007671","ME4","gene"
"7040","FUN_007700","ME4","gene"
"7041","FUN_007705","ME4","gene"
"7042","FUN_007812","ME4","gene"
"7043","FUN_007796","ME4","gene"
"7044","FUN_007876","ME4","gene"
"7045","FUN_007898","ME4","gene"
"7046","FUN_007993","ME4","gene"
"7047","FUN_008268","ME4","gene"
"7048","FUN_008323","ME4","gene"
"7049","FUN_008421","ME4","gene"
"7050","FUN_008390","ME4","gene"
"7051","FUN_008473","ME4","gene"
"7052","FUN_008474","ME4","gene"
"7053","FUN_008566","ME4","gene"
"7054","FUN_008567","ME4","gene"
"7055","FUN_008599","ME4","gene"
"7056","FUN_008623","ME4","gene"
"7057","FUN_008634","ME4","gene"
"7058","FUN_008672","ME4","gene"
"7059","FUN_008698","ME4","gene"
"7060","FUN_008874","ME4","gene"
"7061","FUN_009048","ME4","gene"
"7062","FUN_009251","ME4","gene"
"7063","FUN_009296","ME4","gene"
"7064","FUN_009279","ME4","gene"
"7065","FUN_009242","ME4","gene"
"7066","FUN_009351","ME4","gene"
"7067","FUN_009348","ME4","gene"
"7068","FUN_009422","ME4","gene"
"7069","FUN_009387","ME4","gene"
"7070","FUN_009407","ME4","gene"
"7071","FUN_009541","ME4","gene"
"7072","FUN_009549","ME4","gene"
"7073","FUN_009560","ME4","gene"
"7074","FUN_009586","ME4","gene"
"7075","FUN_009617","ME4","gene"
"7076","FUN_009623","ME4","gene"
"7077","FUN_009840","ME4","gene"
"7078","FUN_009872","ME4","gene"
"7079","FUN_009875","ME4","gene"
"7080","FUN_010518","ME4","gene"
"7081","FUN_010561","ME4","gene"
"7082","FUN_010635","ME4","gene"
"7083","FUN_010712","ME4","gene"
"7084","FUN_010773","ME4","gene"
"7085","FUN_010952","ME4","gene"
"7086","FUN_010972","ME4","gene"
"7087","FUN_011178","ME4","gene"
"7088","FUN_011788","ME4","gene"
"7089","FUN_011903","ME4","gene"
"7090","FUN_011895","ME4","gene"
"7091","FUN_011967","ME4","gene"
"7092","FUN_011968","ME4","gene"
"7093","FUN_012101","ME4","gene"
"7094","FUN_012125","ME4","gene"
"7095","FUN_012151","ME4","gene"
"7096","FUN_012189","ME4","gene"
"7097","FUN_012309","ME4","gene"
"7098","FUN_012568","ME4","gene"
"7099","FUN_012742","ME4","gene"
"7100","FUN_012982","ME4","gene"
"7101","FUN_013083","ME4","gene"
"7102","FUN_013293","ME4","gene"
"7103","FUN_013363","ME4","gene"
"7104","FUN_013418","ME4","gene"
"7105","FUN_013536","ME4","gene"
"7106","FUN_014110","ME4","gene"
"7107","FUN_014429","ME4","gene"
"7108","FUN_014703","ME4","gene"
"7109","FUN_014809","ME4","gene"
"7110","FUN_015060","ME4","gene"
"7111","FUN_015226","ME4","gene"
"7112","FUN_015229","ME4","gene"
"7113","FUN_015297","ME4","gene"
"7114","FUN_015316","ME4","gene"
"7115","FUN_015375","ME4","gene"
"7116","FUN_015582","ME4","gene"
"7117","FUN_015949","ME4","gene"
"7118","FUN_016053","ME4","gene"
"7119","FUN_016112","ME4","gene"
"7120","FUN_016142","ME4","gene"
"7121","FUN_016153","ME4","gene"
"7122","FUN_016192","ME4","gene"
"7123","FUN_016235","ME4","gene"
"7124","FUN_016274","ME4","gene"
"7125","FUN_016289","ME4","gene"
"7126","FUN_016310","ME4","gene"
"7127","FUN_016376","ME4","gene"
"7128","FUN_016414","ME4","gene"
"7129","FUN_016473","ME4","gene"
"7130","FUN_016516","ME4","gene"
"7131","FUN_016960","ME4","gene"
"7132","FUN_017752","ME4","gene"
"7133","FUN_017814","ME4","gene"
"7134","FUN_017855","ME4","gene"
"7135","FUN_017916","ME4","gene"
"7136","FUN_017930","ME4","gene"
"7137","FUN_017968","ME4","gene"
"7138","FUN_018009","ME4","gene"
"7139","FUN_018038","ME4","gene"
"7140","FUN_018307","ME4","gene"
"7141","FUN_018181","ME4","gene"
"7142","FUN_018742","ME4","gene"
"7143","FUN_018720","ME4","gene"
"7144","FUN_018727","ME4","gene"
"7145","FUN_018869","ME4","gene"
"7146","FUN_019032","ME4","gene"
"7147","FUN_019029","ME4","gene"
"7148","FUN_019245","ME4","gene"
"7149","FUN_019383","ME4","gene"
"7150","FUN_019397","ME4","gene"
"7151","FUN_019508","ME4","gene"
"7152","FUN_019765","ME4","gene"
"7153","FUN_020857","ME4","gene"
"7154","FUN_021123","ME4","gene"
"7155","FUN_022000","ME4","gene"
"7156","FUN_021999","ME4","gene"
"7157","FUN_022001","ME4","gene"
"7158","FUN_022095","ME4","gene"
"7159","FUN_022341","ME4","gene"
"7160","FUN_022368","ME4","gene"
"7161","FUN_022557","ME4","gene"
"7162","FUN_022615","ME4","gene"
"7163","FUN_022642","ME4","gene"
"7164","FUN_022672","ME4","gene"
"7165","FUN_022889","ME4","gene"
"7166","FUN_022890","ME4","gene"
"7167","FUN_022995","ME4","gene"
"7168","FUN_023023","ME4","gene"
"7169","FUN_023056","ME4","gene"
"7170","FUN_023086","ME4","gene"
"7171","FUN_023102","ME4","gene"
"7172","FUN_023129","ME4","gene"
"7173","FUN_023192","ME4","gene"
"7174","FUN_023281","ME4","gene"
"7175","FUN_023413","ME4","gene"
"7176","FUN_023427","ME4","gene"
"7177","FUN_023599","ME4","gene"
"7178","FUN_023974","ME4","gene"
"7179","FUN_023978","ME4","gene"
"7180","FUN_024020","ME4","gene"
"7181","FUN_024038","ME4","gene"
"7182","FUN_024201","ME4","gene"
"7183","FUN_024326","ME4","gene"
"7184","FUN_024349","ME4","gene"
"7185","FUN_024347","ME4","gene"
"7186","FUN_024407","ME4","gene"
"7187","FUN_024413","ME4","gene"
"7188","FUN_024418","ME4","gene"
"7189","FUN_024493","ME4","gene"
"7190","FUN_024570","ME4","gene"
"7191","FUN_024709","ME4","gene"
"7192","FUN_024925","ME4","gene"
"7193","FUN_025293","ME4","gene"
"7194","FUN_025306","ME4","gene"
"7195","FUN_025330","ME4","gene"
"7196","FUN_025431","ME4","gene"
"7197","FUN_025531","ME4","gene"
"7198","FUN_025572","ME4","gene"
"7199","FUN_025604","ME4","gene"
"7200","FUN_025597","ME4","gene"
"7201","FUN_025626","ME4","gene"
"7202","FUN_025637","ME4","gene"
"7203","FUN_025649","ME4","gene"
"7204","FUN_025683","ME4","gene"
"7205","FUN_025756","ME4","gene"
"7206","FUN_025776","ME4","gene"
"7207","FUN_025954","ME4","gene"
"7208","FUN_025977","ME4","gene"
"7209","FUN_026176","ME4","gene"
"7210","FUN_026287","ME4","gene"
"7211","FUN_026286","ME4","gene"
"7212","FUN_026362","ME4","gene"
"7213","FUN_026393","ME4","gene"
"7214","FUN_026482","ME4","gene"
"7215","FUN_026414","ME4","gene"
"7216","FUN_026620","ME4","gene"
"7217","FUN_026969","ME4","gene"
"7218","FUN_027560","ME4","gene"
"7219","FUN_027722","ME4","gene"
"7220","FUN_027763","ME4","gene"
"7221","FUN_027783","ME4","gene"
"7222","FUN_027922","ME4","gene"
"7223","FUN_028022","ME4","gene"
"7224","FUN_028053","ME4","gene"
"7225","FUN_028055","ME4","gene"
"7226","FUN_028033","ME4","gene"
"7227","FUN_028068","ME4","gene"
"7228","FUN_028205","ME4","gene"
"7229","FUN_028300","ME4","gene"
"7230","FUN_028362","ME4","gene"
"7231","FUN_028631","ME4","gene"
"7232","FUN_028635","ME4","gene"
"7233","FUN_029014","ME4","gene"
"7234","FUN_029024","ME4","gene"
"7235","FUN_029027","ME4","gene"
"7236","FUN_029201","ME4","gene"
"7237","FUN_029211","ME4","gene"
"7238","FUN_029232","ME4","gene"
"7239","FUN_029305","ME4","gene"
"7240","FUN_029345","ME4","gene"
"7241","FUN_029539","ME4","gene"
"7242","FUN_029544","ME4","gene"
"7243","FUN_029559","ME4","gene"
"7244","FUN_029563","ME4","gene"
"7245","FUN_029555","ME4","gene"
"7246","FUN_029574","ME4","gene"
"7247","FUN_029600","ME4","gene"
"7248","FUN_029602","ME4","gene"
"7249","FUN_029608","ME4","gene"
"7250","FUN_029620","ME4","gene"
"7251","FUN_029687","ME4","gene"
"7252","FUN_031191","ME4","gene"
"7253","FUN_031236","ME4","gene"
